"UTMX","UTMY"
1175.155,4407.170
1175.366,4407.079
1175.631,4406.964
1175.667,4406.948
1175.822,4406.869
1175.840,4406.859
1175.885,4406.830
1175.865,4406.788
1175.999,4406.762
1175.998,4406.716
1175.998,4406.685
1175.999,4406.649
1176.003,4406.631
1176.011,4406.602
1176.019,4406.579
1176.028,4406.566
1176.084,4406.484
1176.101,4406.461
1176.115,4406.445
1176.138,4406.419
1176.163,4406.393
1176.218,4406.343
1176.245,4406.319
1176.300,4406.276
1176.390,4406.213
1176.409,4406.203
1176.470,4406.170
1176.489,4406.160
1176.903,4405.966
1177.740,4405.596
1178.191,4405.410
1178.279,4405.375
1178.810,4405.201
1179.556,4404.957
1179.814,4404.635
1180.521,4404.259
1181.742,4403.841
1182.229,4403.540
1183.397,4402.711
1183.438,4402.691
1183.500,4402.663
1183.660,4402.594
1183.895,4402.495
1184.579,4402.255
1184.962,4402.127
1185.869,4401.915
1185.964,4401.896
1186.617,4401.793
1186.927,4401.767
1187.408,4401.734
1187.744,4401.717
1188.001,4401.712
1188.764,4401.665
1188.998,4401.649
1189.537,4401.603
1189.682,4401.577
1190.530,4401.331
1190.566,4401.311
1190.555,4401.272
1190.536,4401.236
1190.510,4401.201
1190.489,4401.174
1190.479,4401.162
1190.680,4401.044
1190.720,4401.011
1190.768,4400.969
1190.787,4400.948
1190.807,4400.918
1190.945,4400.709
1190.955,4400.692
1190.965,4400.674
1190.976,4400.653
1191.002,4400.602
1191.145,4400.314
1191.163,4400.276
1191.201,4400.191
1191.213,4400.163
1191.554,4399.368
1191.865,4398.571
1191.899,4398.472
1191.915,4398.437
1191.932,4398.397
1192.080,4398.093
1192.101,4398.060
1192.191,4397.929
1192.243,4397.860
1192.824,4397.095
1192.850,4397.063
1193.047,4396.869
1193.301,4396.652
1193.357,4396.610
1193.403,4396.611
1194.482,4395.909
1195.285,4395.482
1195.329,4395.458
1195.401,4395.409
1195.713,4395.159
1195.734,4395.137
1195.828,4395.027
1195.954,4394.909
1195.979,4394.889
1196.011,4394.873
1196.501,4394.630
1196.608,4394.581
1196.765,4394.509
1197.051,4394.399
1197.232,4394.331
1197.266,4394.319
1198.755,4393.724
1199.024,4393.520
1199.138,4393.445
1199.180,4393.427
1199.430,4393.363
1199.486,4393.351
1199.591,4393.330
1199.625,4393.324
1199.688,4393.315
1200.807,4393.160
1200.938,4393.144
1201.096,4393.127
1201.223,4393.118
1201.445,4393.110
1201.474,4393.110
1201.517,4393.113
1201.911,4393.153
1202.276,4393.195
1202.323,4393.202
1202.458,4393.221
1202.507,4393.219
1202.704,4393.188
1202.741,4393.178
1202.759,4393.163
1202.772,4393.143
1202.777,4393.118
1202.777,4393.096
1202.773,4393.072
1202.764,4393.044
1202.601,4392.534
1202.541,4392.370
1202.530,4392.340
1202.061,4391.443
1201.921,4391.190
1201.624,4390.713
1201.433,4390.454
1201.278,4390.128
1201.165,4389.793
1201.141,4389.693
1201.139,4389.682
1201.092,4389.371
1201.088,4389.332
1201.100,4389.320
1201.151,4389.318
1201.172,4389.324
1201.144,4388.880
1201.113,4388.446
1201.110,4388.407
1201.107,4388.378
1201.084,4388.235
1200.792,4387.083
1200.720,4386.809
1200.246,4385.216
1200.059,4384.608
1199.877,4384.048
1199.818,4383.943
1199.723,4383.470
1199.705,4383.372
1199.694,4383.307
1199.671,4383.091
1199.603,4382.383
1199.604,4382.355
1199.604,4382.345
1199.818,4380.725
1199.840,4380.646
1199.853,4380.614
1199.915,4380.464
1199.974,4380.330
1199.931,4380.164
1199.854,4379.760
1199.831,4379.639
1199.745,4379.024
1199.651,4378.008
1199.647,4377.957
1199.634,4377.772
1199.632,4377.634
1199.642,4377.513
1199.645,4377.491
1199.654,4377.441
1199.754,4376.876
1199.800,4376.632
1199.819,4376.560
1199.859,4376.441
1199.888,4376.351
1199.898,4376.326
1200.082,4375.901
1200.259,4375.613
1200.304,4375.547
1200.357,4375.475
1200.532,4375.273
1200.548,4375.256
1200.574,4375.247
1200.629,4375.214
1200.835,4375.029
1200.902,4374.956
1200.979,4374.868
1201.088,4374.735
1201.434,4374.244
1201.463,4374.203
1201.490,4374.154
1201.518,4374.089
1201.586,4373.956
1201.631,4373.880
1201.901,4373.442
1201.928,4373.400
1202.110,4373.208
1202.360,4372.956
1202.413,4372.906
1202.565,4372.780
1202.609,4372.745
1203.066,4372.395
1203.142,4372.352
1203.194,4372.330
1203.309,4372.348
1203.327,4372.330
1203.463,4371.995
1203.527,4371.889
1203.672,4371.740
1203.807,4371.603
1203.890,4371.523
1203.923,4371.505
1203.967,4371.476
1204.011,4371.411
1204.021,4371.139
1204.020,4371.023
1203.931,4370.496
1203.719,4369.749
1203.641,4369.502
1203.214,4368.479
1203.136,4368.316
1203.046,4368.135
1203.024,4368.085
1202.957,4367.926
1202.822,4367.548
1202.292,4365.821
1202.285,4365.794
1202.196,4365.471
1201.991,4364.607
1201.952,4364.435
1201.754,4363.470
1201.658,4362.900
1201.567,4362.293
1201.532,4362.010
1201.497,4361.467
1201.472,4360.994
1201.473,4360.624
1201.511,4360.115
1201.739,4359.164
1201.747,4359.134
1201.766,4359.091
1201.845,4358.928
1201.925,4358.793
1202.571,4358.040
1202.579,4358.032
1202.645,4357.978
1202.744,4357.914
1202.895,4357.829
1202.973,4357.799
1203.041,4357.776
1203.171,4357.748
1203.197,4357.745
1203.236,4357.740
1204.075,4357.652
1204.155,4357.681
1204.012,4358.055
1203.807,4358.323
1203.484,4358.671
1203.219,4358.948
1203.174,4358.939
1203.147,4358.965
1203.149,4359.008
1203.171,4359.026
1203.200,4359.026
1203.212,4359.023
1203.229,4359.010
1203.235,4359.004
1203.836,4358.353
1204.059,4358.061
1204.433,4357.319
1204.437,4357.299
1204.415,4357.194
1204.369,4357.056
1204.354,4357.016
1204.319,4357.027
1204.275,4357.067
1204.286,4357.077
1204.295,4357.084
1204.358,4357.162
1204.386,4357.302
1204.263,4357.481
1204.214,4357.480
1204.186,4357.479
1203.900,4356.986
1203.765,4356.727
1203.758,4356.657
1203.768,4356.432
1203.827,4356.208
1203.897,4355.945
1203.962,4355.747
1204.047,4355.532
1204.201,4355.157
1204.266,4355.018
1204.330,4354.910
1204.458,4354.748
1204.880,4354.251
1205.470,4353.648
1205.527,4353.602
1205.791,4353.419
1207.859,4352.377
1207.891,4352.364
1208.462,4352.222
1209.932,4351.861
1210.116,4351.843
1210.202,4351.853
1210.371,4351.882
1210.698,4352.251
1210.835,4352.113
1210.849,4351.820
1210.783,4351.235
1210.622,4351.148
1210.433,4351.198
1210.261,4351.280
1209.822,4351.310
1209.812,4351.309
1209.603,4351.242
1209.494,4351.169
1209.483,4351.160
1209.370,4351.062
1208.833,4350.403
1208.782,4350.339
1208.198,4349.422
1208.012,4349.115
1208.003,4349.098
1207.998,4349.088
1207.775,4348.596
1207.488,4348.020
1207.479,4347.987
1207.471,4347.955
1207.231,4346.486
1207.229,4346.465
1207.228,4346.440
1207.227,4346.420
1207.231,4346.374
1207.438,4345.161
1207.560,4344.829
1207.574,4344.807
1207.603,4344.779
1207.619,4344.769
1207.660,4344.748
1207.757,4344.726
1207.886,4344.714
1207.908,4344.709
1207.951,4344.698
1208.037,4344.640
1208.050,4344.624
1208.065,4344.602
1208.174,4344.408
1208.398,4343.859
1208.063,4343.302
1207.820,4343.039
1207.807,4343.037
1207.776,4343.045
1207.175,4342.660
1206.977,4342.527
1206.948,4342.503
1206.874,4342.432
1206.802,4342.361
1206.688,4342.242
1206.658,4342.208
1206.624,4342.162
1205.983,4341.221
1205.717,4340.829
1205.625,4340.695
1205.213,4340.115
1204.212,4338.957
1203.009,4337.619
1202.929,4337.541
1202.911,4337.523
1202.819,4337.389
1202.608,4336.909
1202.553,4336.772
1202.561,4336.762
1202.586,4336.724
1202.601,4336.701
1202.681,4336.506
1202.686,4336.470
1202.687,4336.394
1202.682,4336.356
1202.663,4336.330
1202.560,4336.223
1202.439,4336.129
1202.387,4336.119
1202.351,4336.134
1202.163,4336.236
1202.095,4336.287
1202.038,4336.389
1202.025,4336.424
1202.015,4336.451
1202.008,4336.481
1202.011,4336.517
1202.142,4337.114
1202.219,4337.413
1202.232,4337.454
1202.244,4337.530
1202.248,4337.566
1202.140,4337.736
1202.124,4337.753
1202.053,4337.825
1201.900,4337.963
1201.885,4337.977
1201.788,4338.058
1201.679,4338.123
1201.619,4338.158
1201.590,4338.173
1201.504,4338.216
1201.462,4338.235
1201.396,4338.259
1201.267,4338.306
1201.254,4338.310
1201.232,4338.318
1199.358,4338.682
1199.315,4338.688
1198.583,4338.719
1198.112,4338.733
1198.012,4338.718
1197.845,4338.690
1197.655,4338.650
1197.566,4338.619
1196.944,4338.372
1196.874,4338.334
1196.715,4338.234
1196.700,4338.219
1196.656,4338.149
1196.645,4338.131
1196.643,4338.116
1196.570,4337.523
1196.609,4337.418
1196.624,4337.409
1196.639,4337.397
1196.642,4337.375
1196.634,4337.355
1196.573,4337.297
1196.199,4337.063
1196.033,4337.033
1196.004,4337.038
1195.995,4337.043
1194.951,4337.605
1194.553,4337.966
1193.914,4338.865
1193.802,4339.261
1193.805,4339.333
1193.805,4339.343
1193.803,4339.351
1193.798,4339.361
1193.694,4339.527
1193.686,4339.538
1193.676,4339.545
1192.786,4340.099
1192.673,4340.163
1192.621,4340.189
1192.589,4340.202
1192.451,4340.255
1192.319,4340.289
1192.202,4340.307
1192.181,4340.311
1192.129,4340.318
1192.006,4340.331
1191.974,4340.331
1191.887,4340.330
1190.540,4340.259
1190.473,4340.254
1190.402,4340.243
1190.251,4340.221
1190.224,4340.215
1190.165,4340.203
1189.911,4340.137
1189.792,4340.103
1189.600,4340.046
1186.901,4339.238
1184.954,4338.640
1184.711,4338.578
1184.656,4338.564
1184.407,4338.503
1183.206,4338.072
1182.840,4337.902
1182.346,4337.684
1181.350,4337.305
1180.508,4336.976
1180.251,4336.868
1179.934,4336.733
1179.825,4336.686
1179.325,4336.460
1178.637,4336.131
1178.524,4336.065
1178.409,4336.006
1178.016,4335.820
1177.687,4335.674
1177.640,4335.653
1177.318,4335.486
1177.254,4335.452
1176.702,4335.156
1176.626,4335.107
1176.333,4334.955
1176.045,4334.792
1175.488,4334.466
1174.883,4334.101
1174.803,4334.051
1174.751,4334.019
1174.291,4333.723
1172.770,4332.659
1172.327,4332.350
1170.986,4331.377
1170.329,4330.860
1169.190,4329.935
1168.911,4329.748
1168.776,4329.653
1168.612,4329.534
1168.243,4329.216
1167.349,4328.395
1166.802,4327.910
1166.336,4327.510
1166.109,4327.362
1164.813,4326.416
1164.129,4325.889
1163.384,4325.356
1163.143,4325.258
1163.143,4325.294
1163.139,4325.326
1163.131,4325.339
1163.034,4325.400
1162.986,4325.407
1162.957,4325.409
1162.904,4325.411
1162.825,4325.390
1162.781,4325.377
1162.437,4325.232
1162.306,4325.164
1162.198,4325.079
1162.060,4324.956
1162.018,4324.918
1161.521,4324.460
1161.421,4324.344
1161.220,4324.081
1161.092,4323.894
1160.794,4323.533
1160.762,4323.488
1160.712,4323.420
1160.665,4323.353
1160.604,4323.252
1160.578,4323.207
1160.542,4323.145
1160.531,4323.118
1160.518,4323.077
1160.494,4322.998
1160.458,4322.850
1160.436,4322.764
1160.397,4322.610
1160.386,4322.581
1160.208,4322.176
1159.999,4321.767
1159.901,4321.585
1159.557,4321.045
1159.533,4321.010
1159.452,4320.894
1159.298,4320.690
1159.075,4320.347
1158.155,4318.890
1158.103,4318.766
1158.096,4318.740
1158.041,4318.462
1157.963,4318.420
1157.937,4318.377
1157.921,4318.352
1157.899,4318.313
1157.836,4318.186
1157.831,4318.176
1157.815,4318.136
1157.789,4318.057
1157.780,4318.024
1157.788,4318.004
1158.057,4317.717
1157.989,4316.745
1157.973,4316.741
1157.877,4316.714
1157.817,4316.691
1157.739,4316.635
1157.702,4316.605
1157.611,4316.524
1157.607,4316.520
1157.580,4316.475
1157.367,4316.113
1157.343,4316.070
1157.296,4315.978
1157.249,4315.868
1157.236,4315.808
1157.212,4315.216
1156.308,4313.980
1156.277,4313.943
1156.250,4313.909
1156.122,4313.721
1156.087,4313.668
1156.077,4313.653
1156.069,4313.639
1156.049,4313.603
1156.038,4313.584
1155.761,4312.982
1155.710,4312.848
1155.688,4312.789
1155.637,4312.643
1155.629,4312.621
1155.620,4312.588
1155.580,4312.443
1155.573,4312.418
1155.550,4312.311
1155.543,4312.272
1155.540,4312.253
1155.509,4311.999
1155.505,4311.851
1155.505,4311.790
1155.518,4311.604
1155.553,4311.373
1155.579,4311.216
1155.656,4310.946
1155.868,4310.749
1156.345,4310.191
1156.659,4309.787
1156.675,4309.767
1156.706,4309.737
1156.717,4309.725
1156.728,4309.716
1156.752,4309.698
1156.778,4309.679
1156.813,4309.659
1156.836,4309.653
1156.885,4309.648
1156.944,4309.661
1156.978,4309.669
1156.993,4309.676
1157.021,4309.692
1157.039,4309.703
1157.059,4309.710
1157.080,4309.717
1157.100,4309.723
1157.119,4309.723
1157.369,4309.705
1157.390,4309.701
1157.413,4309.686
1157.437,4309.663
1157.488,4309.566
1157.515,4309.509
1157.610,4309.291
1157.639,4309.214
1157.772,4308.841
1157.830,4308.662
1157.863,4308.541
1157.866,4308.522
1157.868,4308.507
1157.876,4308.423
1157.814,4307.179
1157.910,4305.679
1158.041,4304.868
1158.212,4304.216
1158.223,4304.184
1158.251,4303.929
1158.569,4301.977
1158.578,4301.931
1158.607,4301.815
1158.636,4301.717
1158.682,4301.585
1158.842,4301.157
1158.916,4300.978
1158.949,4300.909
1158.994,4300.828
1159.068,4300.710
1159.316,4300.205
1159.330,4300.163
1159.425,4299.710
1159.532,4299.056
1159.536,4299.003
1159.610,4298.643
1159.665,4298.089
1159.677,4297.971
1159.710,4297.704
1159.744,4297.441
1159.792,4297.101
1159.819,4296.914
1159.860,4296.698
1159.910,4296.538
1159.927,4296.482
1159.960,4296.413
1160.017,4296.291
1160.063,4296.153
1160.135,4295.934
1160.149,4295.891
1160.188,4295.760
1160.203,4295.702
1160.204,4295.675
1160.210,4295.312
1160.222,4294.854
1160.247,4293.864
1160.256,4293.631
1160.266,4293.360
1160.271,4293.308
1160.280,4293.204
1160.318,4292.839
1160.363,4292.452
1160.397,4292.264
1160.824,4290.059
1160.934,4289.520
1160.955,4289.451
1160.971,4289.409
1160.986,4289.375
1161.011,4289.322
1161.038,4289.284
1161.062,4289.256
1161.086,4289.230
1161.125,4289.196
1161.196,4289.131
1161.309,4288.929
1161.427,4288.326
1161.550,4287.445
1161.565,4287.121
1161.587,4286.818
1161.843,4285.303
1161.870,4285.203
1162.032,4283.808
1162.041,4283.672
1162.024,4283.487
1162.002,4283.292
1161.892,4282.750
1161.760,4282.135
1161.661,4281.689
1161.605,4281.469
1161.509,4281.127
1161.469,4281.005
1161.286,4280.459
1161.273,4280.428
1161.262,4280.405
1160.998,4279.956
1160.814,4279.640
1160.125,4278.593
1159.398,4277.590
1158.553,4276.512
1157.385,4275.019
1157.006,4274.520
1156.986,4274.491
1156.965,4274.461
1156.812,4274.268
1156.460,4273.807
1156.260,4273.540
1156.097,4273.301
1155.894,4273.035
1155.564,4272.627
1155.414,4272.450
1155.185,4272.196
1155.017,4272.014
1154.934,4271.933
1154.893,4271.897
1154.647,4271.681
1154.609,4271.655
1154.296,4271.334
1153.518,4270.544
1153.487,4270.514
1152.938,4270.023
1152.840,4269.941
1152.785,4269.897
1152.718,4269.845
1152.640,4269.786
1152.587,4269.748
1152.444,4269.652
1152.396,4269.620
1151.788,4269.260
1151.719,4269.224
1151.678,4269.202
1150.874,4268.778
1150.482,4268.546
1150.303,4268.648
1149.127,4268.116
1147.966,4267.536
1147.220,4267.160
1146.012,4266.538
1145.523,4266.282
1145.139,4266.070
1144.749,4265.851
1144.604,4265.767
1144.524,4265.725
1144.452,4265.689
1144.385,4265.658
1144.053,4265.545
1143.499,4265.363
1143.402,4265.338
1143.328,4265.319
1143.298,4265.316
1143.234,4265.320
1143.212,4265.321
1143.181,4265.319
1143.160,4265.317
1142.987,4265.296
1142.971,4265.290
1142.894,4265.261
1142.852,4265.243
1142.732,4265.181
1141.918,4264.766
1141.880,4264.745
1141.779,4264.681
1141.770,4264.675
1141.729,4264.647
1141.668,4264.602
1141.503,4264.472
1141.476,4264.450
1141.375,4264.360
1141.321,4264.305
1140.948,4263.879
1140.541,4263.402
1140.528,4263.387
1140.482,4263.331
1140.414,4263.243
1140.401,4263.225
1140.383,4263.200
1140.352,4263.153
1140.333,4263.123
1140.309,4263.082
1140.259,4262.991
1140.169,4262.820
1140.150,4262.781
1140.018,4262.462
1139.942,4262.239
1139.925,4262.185
1139.902,4262.117
1139.888,4262.083
1139.846,4261.987
1139.836,4261.966
1139.805,4261.912
1139.752,4261.827
1139.629,4261.637
1139.593,4261.585
1139.430,4261.348
1139.320,4261.191
1139.148,4260.948
1139.094,4260.881
1139.031,4260.801
1138.998,4260.764
1138.832,4260.578
1138.793,4260.537
1138.654,4260.395
1138.538,4260.286
1138.505,4260.260
1138.482,4260.242
1138.433,4260.206
1138.370,4260.160
1138.300,4260.105
1138.259,4260.068
1138.249,4260.057
1138.238,4260.045
1138.054,4259.828
1137.885,4259.574
1137.864,4259.538
1137.826,4259.466
1137.797,4259.408
1137.541,4258.772
1137.515,4258.703
1137.467,4258.627
1137.408,4258.524
1136.890,4257.507
1135.656,4255.609
1135.359,4255.160
1134.716,4254.221
1134.305,4253.625
1134.236,4253.526
1134.102,4253.353
1134.084,4253.332
1133.643,4252.742
1132.842,4251.469
1132.559,4251.129
1132.493,4251.037
1132.416,4250.931
1132.225,4250.618
1132.209,4250.589
1132.186,4250.548
1132.152,4250.486
1132.142,4250.467
1132.097,4250.373
1131.970,4250.157
1131.830,4249.923
1131.688,4249.688
1131.498,4249.384
1131.139,4248.822
1130.519,4247.858
1130.354,4247.652
1129.854,4247.025
1129.445,4246.538
1129.381,4246.472
1129.312,4246.412
1129.236,4246.349
1129.104,4246.245
1129.036,4246.200
1128.996,4246.173
1128.953,4246.145
1128.886,4246.086
1128.845,4246.046
1128.742,4245.927
1128.689,4245.864
1128.654,4245.813
1128.601,4245.734
1128.566,4245.680
1128.534,4245.626
1128.482,4245.537
1128.440,4245.464
1128.399,4245.391
1128.379,4245.348
1128.324,4245.231
1128.219,4245.005
1128.171,4244.888
1128.103,4244.694
1128.085,4244.629
1128.070,4244.564
1128.055,4244.491
1128.038,4244.364
1128.036,4244.327
1127.990,4242.735
1127.958,4242.385
1128.003,4241.169
1127.988,4240.887
1127.881,4239.993
1127.867,4239.916
1127.844,4239.791
1127.767,4239.345
1127.671,4238.767
1127.640,4238.549
1127.630,4238.456
1127.620,4238.365
1127.578,4237.937
1127.570,4237.265
1127.563,4236.477
1127.522,4236.335
1127.166,4234.821
1127.163,4234.791
1127.165,4234.702
1127.168,4234.602
1127.247,4233.863
1127.262,4233.763
1127.271,4233.721
1127.318,4233.597
1127.355,4233.508
1127.366,4233.467
1127.368,4233.450
1127.294,4233.225
1127.232,4233.097
1127.061,4232.751
1126.910,4232.293
1126.347,4230.712
1126.054,4229.951
1126.012,4229.843
1125.980,4229.767
1125.332,4227.756
1124.605,4226.112
1124.102,4225.258
1123.849,4224.831
1122.774,4223.248
1122.623,4223.034
1122.362,4222.676
1122.089,4222.345
1121.495,4221.589
1121.472,4221.560
1121.420,4221.490
1121.373,4221.410
1121.252,4221.172
1120.866,4221.015
1119.867,4220.768
1118.435,4220.721
1117.790,4220.623
1117.451,4220.563
1117.347,4220.539
1117.282,4220.520
1117.173,4220.475
1116.839,4220.327
1116.078,4219.980
1115.797,4219.826
1115.652,4219.736
1115.484,4219.634
1115.470,4219.629
1115.292,4219.625
1115.231,4219.649
1114.587,4219.817
1113.521,4219.869
1113.312,4219.888
1113.231,4219.883
1112.309,4219.807
1112.037,4219.778
1111.934,4219.763
1111.878,4219.761
1111.840,4219.764
1111.814,4219.767
1111.700,4219.781
1111.656,4219.792
1111.628,4219.801
1111.504,4219.847
1111.318,4219.954
1111.238,4220.013
1110.941,4220.151
1109.590,4220.590
1109.556,4220.598
1109.480,4220.614
1109.423,4220.625
1109.364,4220.637
1108.742,4220.683
1108.614,4220.675
1108.514,4220.666
1108.409,4220.643
1108.354,4220.631
1108.125,4220.568
1108.062,4220.547
1107.061,4220.304
1106.620,4220.199
1105.333,4220.106
1104.586,4219.982
1102.643,4219.387
1102.513,4219.346
1102.480,4219.335
1102.379,4219.300
1102.097,4219.197
1102.018,4219.168
1101.526,4218.972
1101.517,4218.969
1101.500,4218.965
1100.746,4218.833
1100.629,4218.814
1100.413,4218.780
1100.303,4218.782
1100.148,4218.792
1099.990,4218.825
1099.882,4218.856
1099.791,4218.883
1099.757,4218.889
1099.686,4218.901
1099.581,4218.906
1099.111,4218.908
1099.037,4218.906
1099.017,4218.905
1098.461,4218.822
1098.458,4218.821
1098.413,4218.808
1098.318,4218.794
1097.938,4218.682
1097.755,4218.617
1097.525,4218.528
1097.478,4218.505
1097.364,4218.442
1096.884,4218.344
1096.116,4218.221
1094.899,4218.139
1094.856,4218.140
1094.782,4218.149
1094.678,4218.172
1094.626,4218.184
1094.597,4218.196
1094.550,4218.217
1094.407,4218.292
1094.131,4218.446
1094.052,4218.496
1094.024,4218.513
1093.968,4218.557
1093.774,4218.707
1093.672,4218.805
1093.601,4218.878
1093.487,4218.950
1093.458,4218.966
1093.317,4219.025
1093.239,4219.054
1093.175,4219.071
1093.079,4219.092
1092.974,4219.107
1092.920,4219.113
1092.781,4219.103
1092.739,4219.097
1092.153,4218.987
1092.043,4218.973
1091.895,4219.192
1091.709,4219.323
1090.962,4219.773
1090.348,4219.978
1090.065,4220.044
1089.163,4220.856
1089.161,4220.883
1089.147,4220.923
1089.138,4220.938
1089.054,4221.064
1089.039,4221.079
1089.022,4221.094
1088.715,4221.356
1088.691,4221.375
1088.646,4221.402
1088.617,4221.418
1088.475,4221.483
1088.408,4221.506
1088.362,4221.522
1087.540,4221.573
1087.490,4221.582
1087.003,4221.812
1086.972,4221.843
1085.612,4223.571
1084.692,4224.842
1084.627,4224.929
1084.539,4225.045
1084.121,4225.553
1084.079,4225.600
1083.968,4225.701
1083.881,4225.756
1083.401,4226.485
1083.043,4227.178
1082.908,4227.465
1082.896,4227.492
1082.877,4227.546
1082.865,4227.581
1082.855,4227.614
1082.578,4228.681
1082.597,4228.715
1082.709,4228.859
1082.716,4228.863
1082.735,4228.871
1082.800,4228.898
1082.863,4228.923
1082.933,4228.949
1082.973,4228.966
1083.039,4228.997
1083.120,4229.048
1083.209,4229.107
1083.454,4229.310
1084.069,4229.880
1084.125,4229.933
1084.136,4229.944
1084.157,4229.969
1084.199,4230.028
1084.206,4230.038
1084.257,4230.143
1084.269,4230.171
1084.273,4230.188
1084.280,4230.214
1084.469,4231.149
1084.475,4231.187
1084.476,4231.193
1084.471,4231.244
1084.469,4231.256
1084.459,4231.301
1084.456,4231.313
1084.451,4231.335
1084.447,4231.347
1084.440,4231.360
1084.435,4231.369
1084.358,4231.496
1084.337,4231.526
1084.317,4231.555
1084.262,4231.611
1084.236,4231.636
1084.215,4231.649
1084.195,4231.662
1084.176,4231.679
1084.055,4231.787
1084.039,4231.803
1083.969,4231.875
1083.928,4231.930
1083.906,4231.966
1083.869,4232.034
1083.795,4232.191
1083.550,4232.736
1083.540,4232.772
1083.548,4232.805
1083.689,4233.209
1083.828,4233.613
1083.837,4233.638
1083.846,4233.668
1083.858,4233.771
1083.851,4233.918
1083.848,4233.975
1083.845,4233.998
1083.842,4234.019
1083.833,4234.049
1083.829,4234.059
1083.813,4234.108
1083.808,4234.117
1083.788,4234.145
1083.779,4234.157
1083.770,4234.168
1083.743,4234.192
1083.706,4234.222
1083.574,4234.317
1082.933,4234.670
1082.772,4234.742
1082.729,4234.762
1082.316,4234.972
1082.285,4234.991
1082.267,4235.006
1082.236,4235.039
1082.218,4235.064
1082.180,4235.181
1081.954,4235.927
1081.924,4236.039
1081.713,4236.868
1081.690,4236.976
1081.649,4237.343
1081.655,4237.944
1081.660,4237.970
1081.673,4238.000
1081.684,4238.013
1081.718,4238.052
1082.108,4238.449
1082.364,4238.690
1082.487,4238.790
1082.547,4238.841
1082.683,4238.962
1082.743,4239.025
1083.006,4239.314
1083.033,4239.354
1083.057,4239.392
1083.079,4239.429
1083.359,4240.402
1083.563,4241.647
1083.307,4242.475
1083.358,4243.478
1083.399,4243.528
1083.410,4243.544
1083.415,4243.561
1083.420,4243.620
1083.418,4243.638
1083.416,4243.660
1083.397,4243.718
1083.170,4244.212
1083.153,4244.239
1083.118,4244.286
1082.487,4244.954
1082.028,4245.408
1082.011,4245.423
1081.998,4245.434
1081.992,4245.444
1081.897,4245.610
1081.883,4245.649
1081.867,4245.731
1081.860,4245.781
1081.856,4245.818
1081.852,4245.907
1081.853,4245.941
1081.928,4246.539
1081.282,4247.291
1081.119,4248.079
1081.108,4248.150
1081.103,4248.186
1081.077,4248.703
1081.064,4249.088
1081.097,4249.431
1081.099,4249.496
1081.100,4249.631
1081.080,4249.889
1081.077,4249.917
1081.046,4250.102
1081.019,4250.206
1080.950,4250.652
1080.929,4251.455
1081.041,4252.174
1081.131,4252.457
1081.473,4252.527
1082.571,4252.901
1082.722,4252.956
1083.828,4253.436
1083.893,4253.469
1083.926,4253.487
1083.963,4253.508
1083.986,4253.522
1084.019,4253.547
1084.095,4253.605
1084.114,4253.635
1084.162,4253.717
1084.445,4254.068
1084.740,4254.392
1084.759,4254.405
1084.826,4254.434
1085.151,4254.545
1085.166,4254.540
1085.309,4254.522
1085.670,4254.805
1085.833,4254.908
1086.665,4255.205
1087.681,4255.417
1088.182,4255.412
1089.114,4255.331
1089.306,4255.354
1089.411,4255.369
1089.573,4255.395
1089.768,4255.448
1090.806,4255.945
1091.223,4256.226
1091.769,4256.663
1092.546,4257.260
1093.167,4257.723
1094.562,4258.809
1094.736,4259.025
1095.776,4260.348
1095.836,4260.428
1095.928,4260.557
1096.358,4261.173
1096.397,4261.230
1096.442,4261.325
1096.441,4261.386
1096.440,4261.395
1096.424,4261.457
1096.408,4261.457
1096.370,4261.434
1096.321,4261.425
1096.309,4261.500
1096.326,4261.659
1096.462,4262.095
1096.807,4262.810
1096.853,4262.858
1096.943,4262.882
1096.967,4262.855
1097.201,4263.739
1097.296,4263.989
1097.291,4264.147
1097.244,4264.611
1097.238,4264.624
1097.214,4264.637
1097.197,4264.646
1097.113,4265.224
1097.095,4265.411
1097.180,4265.651
1097.240,4265.750
1097.468,4266.715
1097.333,4267.471
1097.808,4268.426
1098.079,4268.632
1098.559,4269.156
1098.570,4269.170
1098.580,4269.181
1099.280,4270.239
1099.332,4270.332
1099.482,4270.712
1099.495,4270.746
1099.576,4270.961
1099.596,4271.024
1099.611,4271.076
1099.622,4271.112
1099.672,4271.319
1099.667,4271.403
1099.657,4271.449
1099.634,4271.510
1099.631,4271.516
1099.620,4271.532
1099.595,4271.563
1099.557,4271.590
1099.550,4271.593
1099.514,4271.600
1099.488,4271.592
1099.476,4271.575
1099.467,4271.547
1099.463,4271.653
1099.497,4271.839
1099.535,4271.999
1099.655,4272.420
1099.692,4272.550
1099.749,4272.730
1099.766,4272.783
1099.772,4272.803
1100.243,4274.155
1100.474,4274.781
1100.592,4275.100
1100.788,4275.589
1100.944,4275.929
1101.070,4276.200
1101.147,4276.345
1101.200,4276.435
1101.214,4276.426
1101.236,4276.415
1101.251,4276.426
1101.291,4276.469
1101.322,4276.510
1101.534,4276.839
1101.573,4276.904
1101.592,4276.939
1101.621,4276.991
1102.198,4278.367
1102.257,4278.519
1102.829,4280.441
1102.922,4280.795
1102.955,4280.927
1103.034,4281.200
1103.054,4281.286
1103.101,4281.494
1103.118,4281.584
1103.130,4281.652
1103.159,4281.820
1103.493,4283.729
