"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT1773A,"01/01/2022",NA,23.09,819.697,4820.386,0.1,287.7,118.5,189.4,0.00,2725.0,548.0,5.845e-01,3.726e-03,0.000e+00,0.000e+00,6.520e-03,6.470e-03,2.566e-01,5.400e-01
IT1788A,"01/01/2022",NA,29.33,412.266,5033.687,0.7,284.2,16.1,69.0,0.00,39026.5,240.0,1.015e+01,6.780e-02,1.880e+04,3.430e+04,1.265e-01,4.591e-02,4.149e-01,1.213e-01
IT1790A,"01/01/2022",NA,10.20,759.468,5117.595,0.9,286.9,16.2,116.7,0.00,9687.8,606.0,2.647e+00,2.197e-02,7.260e+03,1.142e+04,2.514e-02,3.235e-02,5.884e-02,5.650e-01
IT1791A,"01/01/2022",NA,12.89,699.477,5080.406,0.1,289.2,13.4,55.9,0.00,2669.9,1358.0,7.649e-01,5.576e-03,0.000e+00,0.000e+00,2.381e-02,2.110e-02,1.650e-01,7.682e-01
IT1792A,"01/01/2022",59.12,76.53,539.304,5041.737,0.5,278.2,96.7,135.4,0.00,55721.3,135.0,1.355e+01,8.612e-02,2.109e+04,2.149e+04,1.336e-01,4.897e-02,7.645e-01,2.268e-02
IT1794A,"01/01/2022",NA,15.29,1052.721,4247.489,4.7,287.2,301.6,613.8,0.06,22946.2,1.0,1.606e+01,1.267e-01,1.313e+04,1.975e+04,8.261e-02,8.345e-02,3.125e-01,1.754e-02
IT1795A,"01/01/2022",NA,28.23,859.318,4801.995,0.7,286.8,46.2,202.5,0.00,43829.2,218.0,7.166e+00,5.036e-02,5.913e+03,1.222e+04,9.017e-02,3.503e-02,4.906e-01,3.442e-02
IT1796A,"01/01/2022",NA,31.10,878.973,4808.701,2.2,285.1,78.6,209.6,0.00,34454.6,103.0,6.639e+00,4.851e-02,9.186e+03,1.896e+04,7.443e-02,1.486e-02,3.632e-01,2.025e-04
IT1798A,"01/01/2022",NA,21.43,973.327,4615.853,1.6,287.6,17.3,310.6,0.00,53858.4,649.0,8.365e+00,6.511e-02,2.511e+04,0.000e+00,1.321e-01,3.314e-02,3.521e-01,9.413e-02
IT1799A,"01/01/2022",NA,21.18,973.071,4617.262,1.6,287.6,17.3,313.0,0.00,53465.2,723.0,8.569e+00,6.598e-02,2.873e+04,0.000e+00,1.322e-01,3.314e-02,3.375e-01,1.110e-01
IT1800A,"01/01/2022",NA,22.60,996.463,4667.309,3.4,286.5,29.9,262.2,0.00,32473.6,23.0,1.292e+01,1.039e-01,2.144e+03,3.482e+04,8.977e-02,1.561e-02,2.740e-01,4.047e-03
IT1802A,"01/01/2022",NA,16.84,936.230,4618.304,0.4,288.7,13.6,255.1,0.00,24655.5,468.0,5.279e+00,2.846e-02,9.675e+03,1.152e+04,3.877e-02,1.730e-02,1.357e-01,4.113e-01
IT1804A,"01/01/2022",NA,22.88,921.425,4604.819,1.0,287.1,17.0,241.1,0.00,13486.1,176.0,4.191e+00,2.217e-02,1.510e+04,1.268e+04,3.487e-02,1.924e-02,4.397e-01,4.059e-01
IT1806A,"01/01/2022",NA,18.90,961.843,4600.017,1.2,287.5,63.4,368.3,0.00,1401.8,885.0,3.999e-01,1.880e-03,0.000e+00,0.000e+00,3.558e-03,5.437e-03,3.606e-02,8.401e-01
IT1812A,"01/01/2022",NA,23.97,538.540,5084.508,0.5,287.6,13.7,109.8,0.00,3953.9,1191.0,1.388e+00,8.697e-03,0.000e+00,0.000e+00,2.960e-02,0.000e+00,4.407e-02,8.208e-01
IT1817A,"01/01/2022",NA,17.29,1198.023,4567.174,5.9,288.4,87.4,550.4,0.00,38759.2,18.0,1.276e+01,9.209e-02,0.000e+00,2.079e+04,5.687e-02,3.880e-02,2.849e-01,3.724e-03
IT1818A,"01/01/2022",NA,15.81,1137.752,4547.235,3.9,289.9,58.3,659.2,0.00,67790.5,448.0,9.501e+00,7.026e-02,6.635e+03,2.053e+04,9.065e-02,5.439e-02,5.819e-01,6.950e-02
IT1819A,"01/01/2022",NA,32.83,587.853,4881.158,1.3,284.2,89.6,184.2,0.05,60942.9,95.0,1.086e+01,8.759e-02,9.468e+03,0.000e+00,1.478e-01,1.690e-01,6.195e-02,5.198e-01
IT1822A,"01/01/2022",NA,18.11,1111.305,4590.188,3.9,289.8,98.0,382.6,0.00,98505.2,156.0,1.229e+01,9.194e-02,1.689e+04,2.329e+04,1.136e-01,5.005e-02,7.568e-01,0.000e+00
IT1823A,"01/01/2022",NA,17.68,1166.828,4563.887,3.4,289.4,36.8,639.4,0.00,19081.3,227.0,4.372e+00,2.859e-02,4.007e+03,2.046e+04,3.562e-02,2.652e-02,7.845e-01,8.400e-03
IT1826A,"01/01/2022",NA,37.77,530.713,5077.479,0.1,286.7,20.1,42.0,0.00,78053.7,205.0,1.430e+01,1.029e-01,2.007e+04,3.063e+04,1.776e-01,6.467e-02,1.056e-02,5.280e-01
IT1827A,"01/01/2022",NA,37.61,863.842,4838.628,3.8,283.1,116.9,216.7,0.00,84723.9,81.0,2.140e+01,1.536e-01,1.104e+04,1.641e+04,1.520e-01,7.062e-02,1.451e-01,2.151e-02
IT1829A,"01/01/2022",NA,16.52,1074.073,4248.163,4.7,288.4,232.1,710.5,0.05,167557.3,27.0,2.571e+01,2.213e-01,3.192e+04,2.008e+04,2.300e-01,3.082e-02,0.000e+00,2.268e-01
IT1830A,"01/01/2022",NA,32.76,470.261,4974.166,1.7,285.3,71.7,181.0,0.00,68934.5,90.0,1.436e+01,8.326e-02,1.803e+04,5.439e+04,1.229e-01,8.982e-02,6.495e-01,0.000e+00
IT1833A,"01/01/2022",NA,71.67,679.051,5045.094,1.0,284.4,43.5,79.6,0.00,39322.7,152.0,8.343e+00,6.927e-02,0.000e+00,0.000e+00,9.922e-02,2.597e-02,7.177e-02,2.665e-01
IT1834A,"01/01/2022",NA,30.74,794.341,4645.907,1.1,286.8,72.1,288.0,0.00,701486.3,29.0,5.274e+01,3.909e-01,6.444e+04,3.505e+04,6.379e-01,1.701e-01,1.370e-01,0.000e+00
IT1835A,"01/01/2022",NA,27.28,792.910,4650.006,0.9,286.9,74.5,311.6,0.00,426273.3,37.0,3.553e+01,2.568e-01,6.851e+04,4.582e+04,4.699e-01,2.164e-01,2.157e-01,0.000e+00
IT1836A,"01/01/2022",NA,29.31,785.958,4645.129,0.7,287.6,37.3,314.1,0.00,570595.2,26.0,4.582e+01,3.916e-01,8.464e+04,1.365e+04,6.838e-01,1.556e-01,4.715e-02,5.779e-03
IT1837A,"01/01/2022",NA,32.71,787.972,4640.498,0.8,287.3,41.6,288.0,0.00,590775.0,20.0,4.420e+01,3.483e-01,7.764e+04,1.580e+04,6.784e-01,1.229e-01,5.595e-02,0.000e+00
IT1838A,"01/01/2022",NA,109.67,697.825,5046.712,1.6,279.6,118.5,111.6,0.00,116210.9,36.0,2.332e+01,1.918e-01,3.964e+04,3.301e+04,2.691e-01,1.027e-01,3.245e-01,4.730e-02
IT1841A,"01/01/2022",NA,33.62,799.691,4633.627,1.5,287.1,43.7,230.4,0.00,120791.4,130.0,2.049e+01,1.382e-01,3.452e+04,1.240e+04,2.331e-01,9.584e-02,4.247e-01,3.055e-03
IT1842A,"01/01/2022",NA,12.09,854.069,4758.903,1.0,288.0,41.6,235.7,0.00,1548.3,947.0,2.371e-01,1.306e-03,0.000e+00,0.000e+00,3.477e-03,0.000e+00,9.395e-02,6.613e-01
IT1843A,"01/01/2022",NA,26.08,877.477,4754.364,0.7,287.5,25.9,177.9,0.00,55199.2,118.0,7.509e+00,5.613e-02,1.683e+04,2.020e+04,8.790e-02,6.808e-02,2.337e-01,1.926e-01
IT1847A,"01/01/2022",NA,9.03,329.539,4989.094,1.5,277.8,15.0,33.8,0.00,4087.1,1074.0,2.697e+00,1.519e-02,1.938e+04,1.920e+04,3.059e-02,0.000e+00,2.054e-02,8.826e-01
IT1848A,"01/01/2022",NA,24.56,658.951,5050.515,0.1,287.8,16.5,223.4,0.00,10867.6,824.0,3.736e+00,2.184e-02,0.000e+00,0.000e+00,4.671e-02,9.266e-03,2.183e-01,4.385e-01
IT1850A,"01/01/2022",NA,32.35,492.158,4923.273,2.0,283.3,123.7,168.0,0.14,113042.4,50.0,1.158e+01,7.950e-02,2.546e+04,3.504e+04,9.802e-02,8.311e-02,6.579e-05,6.063e-01
IT1852A,"01/01/2022",NA,14.89,671.616,5126.161,0.7,284.1,27.1,146.6,0.00,9179.0,209.0,2.368e+00,1.621e-02,1.109e+04,2.041e+04,2.997e-02,1.826e-02,3.621e-01,5.637e-01
IT1856A,"01/01/2022",NA,37.94,860.950,4699.524,0.2,286.2,19.4,119.8,0.00,41352.9,667.0,1.348e+01,8.917e-02,4.678e+04,3.023e+04,1.672e-01,5.086e-02,2.077e-01,3.981e-01
IT1857A,"01/01/2022",NA,25.82,886.022,4733.514,0.8,287.1,16.2,183.9,0.00,42714.4,257.0,4.993e+00,3.863e-02,2.706e+04,2.246e+04,6.881e-02,7.790e-03,1.922e-01,1.060e-01
IT1859A,"01/01/2022",NA,28.51,663.091,5107.805,0.3,283.6,15.9,146.2,0.00,69252.8,195.0,1.506e+01,1.013e-01,1.620e+04,6.080e+04,1.755e-01,5.727e-02,1.220e-01,4.537e-01
IT1860A,"01/01/2022",NA,18.53,805.915,4738.688,1.2,285.6,13.0,138.1,0.00,24671.2,324.0,5.797e+00,3.804e-02,6.023e+03,2.192e+04,8.906e-02,3.047e-02,3.307e-01,4.163e-01
IT1862A,"01/01/2022",NA,67.26,751.479,5042.456,1.3,278.9,117.7,143.7,0.01,171731.4,4.0,3.366e+01,2.646e-01,4.059e+04,2.386e+04,3.056e-01,2.509e-01,2.663e-01,3.799e-03
IT1863A,"01/01/2022",NA,12.33,933.077,4636.198,1.6,289.4,13.6,445.4,0.00,1439.7,947.0,4.297e-01,2.134e-03,0.000e+00,0.000e+00,7.052e-03,0.000e+00,1.423e-01,6.981e-01
IT1868A,"01/01/2022",NA,67.49,641.121,5002.355,1.5,278.5,122.5,170.5,0.00,74277.5,18.0,2.204e+01,1.326e-01,4.550e+04,2.112e+04,2.196e-01,1.266e-01,4.812e-01,3.446e-02
IT1869A,"01/01/2022",NA,66.88,640.042,5002.762,1.5,278.5,124.0,170.4,0.00,73960.9,19.0,2.098e+01,1.283e-01,4.345e+04,1.668e+04,2.246e-01,9.985e-02,5.013e-01,4.657e-02
IT1870A,"01/01/2022",NA,92.74,707.259,5018.565,1.2,278.9,91.9,167.7,0.00,9545.0,15.0,2.631e+00,1.866e-02,0.000e+00,0.000e+00,2.742e-02,0.000e+00,5.940e-01,1.570e-01
IT1871A,"01/01/2022",NA,93.69,709.278,5011.588,1.3,278.9,85.6,175.9,0.00,24816.5,14.0,7.427e+00,5.559e-02,5.694e+03,8.486e+03,7.657e-02,4.035e-02,6.188e-01,5.095e-02
IT1874A,"01/01/2022",40.50,53.43,480.763,5014.208,1.6,280.3,53.6,127.1,0.00,23995.0,111.0,8.461e+00,4.765e-02,2.436e+04,0.000e+00,8.736e-02,2.442e-02,7.083e-01,0.000e+00
IT1876A,"01/01/2022",58.30,66.06,536.341,5058.970,0.6,281.3,57.3,120.7,0.00,72270.5,264.0,1.885e+01,1.308e-01,1.108e+03,0.000e+00,1.920e-01,9.081e-02,3.035e-01,1.462e-01
IT1877A,"01/01/2022",89.00,83.60,391.779,4988.523,1.1,281.4,25.1,61.4,0.00,567589.9,260.0,5.436e+01,4.121e-01,6.870e+04,2.045e+04,4.446e-01,3.962e-01,4.628e-02,5.534e-03
IT1878A,"01/01/2022",NA,55.82,453.162,5018.551,1.3,279.5,69.0,107.5,0.00,47256.9,131.0,1.249e+01,8.318e-02,2.874e+04,1.233e+04,9.542e-02,1.036e-01,6.894e-01,3.757e-02
IT1880A,"01/01/2022",NA,80.24,726.095,5035.155,1.6,279.4,105.5,141.4,0.00,173418.0,14.0,3.305e+01,2.719e-01,5.698e+03,6.468e+04,3.862e-01,1.262e-01,2.335e-01,0.000e+00
IT1882A,"01/01/2022",NA,22.27,401.298,4851.961,0.2,284.1,166.0,78.5,0.05,54182.8,3.0,1.600e+01,1.379e-01,1.363e+04,3.172e+04,7.026e-02,2.068e-02,5.776e-02,1.626e-01
IT1883A,"01/01/2022",NA,19.20,458.963,4907.031,1.2,283.8,118.8,223.9,0.15,75012.8,58.0,1.514e+01,1.014e-01,2.620e+04,2.555e+04,1.256e-01,2.110e-02,8.116e-03,2.797e-01
IT1884A,"01/01/2022",NA,28.43,496.029,4916.646,1.9,284.8,195.2,373.5,0.19,341869.7,5.0,3.397e+01,2.599e-01,3.295e+04,3.532e+04,2.956e-01,4.682e-02,1.086e-02,2.448e-01
IT1887A,"01/01/2022",NA,30.32,492.989,4917.848,1.8,284.4,158.5,295.0,0.19,348861.6,6.0,3.873e+01,2.708e-01,3.593e+04,5.039e+04,2.644e-01,1.318e-01,5.421e-03,2.351e-01
IT1888A,"01/01/2022",NA,18.22,861.430,4219.395,2.5,286.9,61.7,304.4,0.00,38162.1,184.0,5.932e+00,5.032e-02,1.724e+04,1.143e+04,1.156e-01,1.844e-03,2.372e-01,1.389e-01
IT1889A,"01/01/2022",NA,17.92,911.828,4213.745,1.6,287.2,19.6,379.6,0.02,34305.7,105.0,6.858e+00,4.543e-02,0.000e+00,2.084e+04,6.430e-02,9.880e-03,2.635e-01,1.411e-01
IT1890A,"01/01/2022",NA,9.84,966.600,4170.587,2.0,290.9,80.2,424.1,0.00,28239.4,901.0,4.625e+00,2.514e-02,1.661e+04,2.104e+04,6.488e-02,0.000e+00,4.670e-01,2.001e-01
IT1894A,"01/01/2022",NA,25.16,890.076,4771.071,0.8,287.3,33.2,212.0,0.00,5071.1,411.0,2.014e+00,1.064e-02,0.000e+00,0.000e+00,6.979e-03,5.910e-03,2.155e-01,1.786e-01
IT1895A,"01/01/2022",NA,13.10,1140.658,4501.866,4.4,292.6,40.2,743.2,0.00,6605.6,54.0,1.986e+00,1.188e-02,5.570e+03,1.083e+04,6.335e-03,3.278e-02,4.252e-01,4.215e-01
IT1897A,"01/01/2022",NA,17.21,1070.637,4566.116,3.2,289.7,63.7,537.6,0.00,13312.1,325.0,1.976e+00,1.096e-02,1.335e+04,1.086e+04,1.629e-02,1.028e-02,7.696e-01,3.467e-02
IT1898A,"01/01/2022",NA,13.38,811.404,4213.127,3.3,288.5,311.2,496.7,0.01,94376.4,7.0,1.736e+01,1.494e-01,1.353e+04,7.003e+03,1.804e-01,4.097e-02,2.057e-01,8.449e-02
IT1899A,"01/01/2022",NA,20.69,1031.436,4169.096,0.9,290.0,74.7,211.1,0.00,145711.1,172.0,2.338e+01,1.766e-01,2.105e+04,2.637e+04,2.194e-01,1.688e-01,1.244e-01,1.282e-01
IT1900A,"01/01/2022",NA,27.22,802.467,4762.121,1.3,284.0,15.7,153.8,0.00,53414.6,240.0,1.240e+01,7.966e-02,1.060e+04,3.673e+04,1.691e-01,6.449e-02,4.754e-01,8.162e-02
IT1901A,"01/01/2022",NA,34.27,789.843,4806.206,0.7,284.9,21.2,175.5,0.00,22440.2,498.0,4.265e+00,1.985e-02,4.856e+03,9.774e+03,6.590e-02,2.283e-02,4.249e-01,3.348e-01
IT1902A,"01/01/2022",NA,38.47,782.381,4774.088,1.6,283.4,16.0,319.7,0.00,24310.7,310.0,8.945e+00,5.480e-02,0.000e+00,3.614e+04,7.248e-02,6.881e-02,6.740e-01,1.805e-02
IT1903A,"01/01/2022",51.00,34.31,436.634,4971.511,0.8,286.1,37.6,229.8,0.00,66998.7,119.0,1.345e+01,8.168e-02,2.271e+04,4.360e+04,1.343e-01,3.751e-02,3.446e-01,4.895e-02
IT1904A,"01/01/2022",NA,15.95,504.147,4956.658,1.1,288.5,46.2,194.0,0.00,2094.7,615.0,6.368e-01,3.472e-03,0.000e+00,0.000e+00,3.773e-03,0.000e+00,0.000e+00,5.437e-01
IT1905A,"01/01/2022",NA,107.87,696.919,5045.139,1.7,279.9,107.9,114.7,0.00,115215.7,32.0,2.293e+01,1.901e-01,2.902e+04,3.647e+04,2.591e-01,9.642e-02,2.728e-01,9.248e-02
IT1906A,"01/01/2022",NA,30.66,788.311,4643.837,0.8,287.3,45.3,301.3,0.00,698349.1,21.0,5.263e+01,4.370e-01,1.024e+05,6.874e+03,7.239e-01,1.775e-01,8.816e-03,0.000e+00
IT1908A,"01/01/2022",NA,41.93,772.358,4888.148,0.8,280.5,55.3,178.9,0.00,43847.5,29.0,1.081e+01,8.636e-02,1.122e+04,1.861e+04,7.980e-02,3.112e-02,6.038e-01,0.000e+00
IT1910A,"01/01/2022",NA,57.92,608.181,4975.656,1.5,279.3,100.7,113.6,0.00,16043.5,27.0,6.470e+00,4.827e-02,1.147e+04,0.000e+00,2.514e-02,4.860e-02,8.772e-01,1.545e-02
IT1911A,"01/01/2022",NA,36.39,602.188,4945.712,1.1,282.5,32.1,87.5,0.00,12367.1,210.0,4.569e+00,3.868e-02,0.000e+00,0.000e+00,4.218e-02,9.246e-03,6.530e-01,1.083e-01
IT1914A,"01/01/2022",NA,57.62,631.429,4970.195,2.0,279.2,111.7,132.0,0.01,14893.1,19.0,6.042e+00,4.627e-02,1.752e+04,0.000e+00,4.693e-02,3.534e-02,8.671e-01,2.631e-02
IT1915A,"01/01/2022",NA,34.89,791.167,4870.806,0.4,281.8,45.7,130.3,0.00,24384.2,169.0,4.682e+00,3.287e-02,0.000e+00,0.000e+00,2.861e-02,4.941e-03,7.213e-01,5.896e-02
IT1916A,"01/01/2022",NA,37.39,774.141,4879.011,0.6,282.3,43.9,146.0,0.00,22153.8,79.0,4.943e+00,4.011e-02,1.123e+04,0.000e+00,2.227e-02,2.285e-02,5.803e-01,4.976e-02
IT1917A,"01/01/2022",NA,56.00,682.077,4956.456,2.5,279.8,84.4,202.6,0.00,37171.8,12.0,8.350e+00,7.016e-02,1.197e+04,0.000e+00,8.573e-02,3.009e-02,4.733e-01,0.000e+00
IT1918A,"01/01/2022",NA,62.04,709.474,4966.926,2.0,279.4,96.6,238.9,0.00,88549.1,4.0,1.486e+01,1.211e-01,2.200e+04,1.660e+04,2.180e-01,5.057e-02,4.745e-01,2.420e-03
IT1919A,"01/01/2022",NA,57.04,732.933,4958.465,2.3,279.2,72.0,241.1,0.00,7257.3,0.0,2.380e+00,1.523e-02,8.993e+03,1.923e+04,2.557e-02,4.294e-03,8.883e-01,0.000e+00
IT1920A,"01/01/2022",NA,50.55,644.497,4933.596,0.6,281.9,40.5,77.9,0.00,85480.6,121.0,2.701e+01,2.221e-01,9.328e+03,1.392e+04,1.948e-01,2.045e-01,3.078e-01,8.728e-02
IT1921A,"01/01/2022",NA,56.68,671.871,4977.242,1.9,279.8,119.2,240.9,0.00,2116.8,9.0,1.591e+00,7.481e-03,0.000e+00,0.000e+00,1.138e-02,0.000e+00,9.204e-01,0.000e+00
IT1923A,"01/01/2022",NA,60.83,554.599,4988.615,0.8,280.3,178.0,212.1,0.00,99298.4,57.0,2.300e+01,1.569e-01,4.357e+04,4.810e+04,2.185e-01,1.156e-01,5.538e-01,5.965e-02
IT1924A,"01/01/2022",NA,51.25,580.341,4982.283,0.8,278.9,136.9,88.6,0.00,8264.7,40.0,3.505e+00,3.140e-02,0.000e+00,0.000e+00,3.765e-02,7.265e-03,9.348e-01,4.572e-03
IT1927A,"01/01/2022",NA,55.16,736.908,4934.675,2.4,280.1,79.1,199.3,0.00,7623.7,1.0,2.611e+00,2.022e-02,6.292e+03,3.973e+03,1.833e-02,1.227e-02,5.884e-01,0.000e+00
IT1928A,"01/01/2022",NA,49.50,765.885,4908.806,1.8,279.3,78.5,154.1,0.00,20607.5,0.0,7.271e+00,8.184e-02,1.182e+04,0.000e+00,1.143e-01,1.276e-02,3.959e-01,3.671e-02
IT1930A,"01/01/2022",NA,17.91,663.065,5118.089,0.6,283.8,13.0,119.8,0.00,20370.3,208.0,5.334e+00,3.807e-02,2.358e+04,1.986e+04,5.825e-02,1.872e-02,3.559e-01,4.956e-01
IT1932A,"01/01/2022",NA,19.31,1279.364,4508.802,6.2,288.8,191.8,659.5,0.00,98478.8,50.0,2.031e+01,1.732e-01,1.654e+04,6.496e+04,2.997e-01,6.884e-02,5.113e-01,9.869e-04
IT1934A,"01/01/2022",NA,68.67,751.740,5040.829,1.5,278.7,127.1,145.1,0.01,161464.8,3.0,3.691e+01,2.823e-01,3.983e+04,2.219e+04,2.732e-01,3.376e-01,2.421e-01,7.955e-03
IT1936A,"01/01/2022",NA,70.66,750.711,5036.645,1.7,278.4,124.1,149.9,0.01,47985.0,0.0,2.096e+01,1.446e-01,1.933e+04,1.243e+04,1.060e-01,2.598e-01,3.896e-01,0.000e+00
IT1938A,"01/01/2022",NA,23.51,1124.924,4376.663,1.5,285.7,22.3,396.4,0.00,109044.7,230.0,1.466e+01,1.214e-01,3.181e+04,2.602e+04,2.458e-01,3.246e-02,2.460e-01,1.729e-01
IT1940A,"01/01/2022",NA,21.85,1135.392,4256.277,8.6,288.8,163.9,424.2,0.02,17341.6,8.0,6.802e+00,5.808e-02,7.491e+03,1.003e+04,6.270e-02,0.000e+00,3.123e-01,5.099e-02
IT1943A,"01/01/2022",NA,18.75,525.804,4906.904,0.8,284.2,70.0,173.1,0.05,50278.3,3.0,1.378e+01,1.031e-01,2.263e+04,2.007e+04,9.810e-02,1.094e-02,1.972e-02,2.093e-01
IT1944A,"01/01/2022",NA,16.84,471.578,4915.408,1.6,283.8,90.1,187.7,0.12,21735.0,15.0,6.039e+00,4.041e-02,1.252e+04,2.112e+04,6.610e-02,1.742e-02,0.000e+00,4.479e-01
IT1947A,"01/01/2022",NA,12.74,500.769,4324.175,1.4,287.7,80.8,226.5,0.00,7033.4,30.0,7.455e+00,5.911e-02,1.071e+02,1.902e+04,4.302e-02,5.962e-02,1.307e-01,2.904e-01
IT1948A,"01/01/2022",NA,23.33,445.460,4961.853,1.9,286.0,61.7,278.4,0.00,9973.9,260.0,3.559e+00,1.840e-02,1.071e+04,0.000e+00,1.887e-02,0.000e+00,3.683e-01,2.567e-01
IT1953A,"01/01/2022",NA,20.18,1281.691,4486.964,5.3,289.0,149.6,684.1,0.00,35015.5,76.0,8.945e+00,8.122e-02,1.301e+04,0.000e+00,9.328e-02,6.175e-02,4.540e-01,4.386e-03
IT1961A,"01/01/2022",NA,5.66,442.710,5129.294,1.6,275.9,20.7,24.7,0.00,39.5,1639.0,3.311e-02,1.881e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.952e-01
IT1962A,"01/01/2022",NA,22.99,920.299,4604.165,1.0,287.0,17.3,243.7,0.00,13722.9,196.0,3.559e+00,1.857e-02,1.552e+04,8.959e+03,3.487e-02,9.598e-03,3.820e-01,4.626e-01
IT1963A,"01/01/2022",NA,8.45,362.750,5032.239,1.9,276.6,68.4,26.3,0.00,189.8,1542.0,8.722e-03,6.367e-05,6.912e+03,0.000e+00,0.000e+00,0.000e+00,1.216e-02,9.411e-01
IT1964A,"01/01/2022",NA,60.33,552.350,5009.273,1.2,279.4,153.2,119.9,0.00,8783.8,63.0,3.976e+00,2.102e-02,9.977e+03,0.000e+00,2.865e-02,2.607e-02,8.356e-01,6.025e-02
IT1965A,"01/01/2022",NA,63.23,538.830,5016.706,0.3,279.9,153.6,102.8,0.00,55976.0,75.0,1.351e+01,8.493e-02,1.616e+04,2.453e+04,1.483e-01,3.583e-02,7.470e-01,2.397e-02
IT1967A,"01/01/2022",NA,26.30,567.955,5113.158,0.8,283.3,18.5,63.7,0.00,32683.2,292.0,5.442e+00,0.000e+00,5.980e+03,5.298e+03,6.158e-02,2.064e-02,1.190e-01,6.091e-01
IT1975A,"01/01/2022",NA,58.39,552.705,4987.427,0.8,280.1,169.7,190.6,0.00,99997.0,62.0,2.060e+01,1.502e-01,3.888e+04,2.618e+04,2.168e-01,8.582e-02,5.995e-01,5.506e-02
IT1976A,"01/01/2022",NA,17.89,369.528,5065.757,1.1,281.6,20.8,19.9,0.00,49344.8,570.0,1.150e+01,6.634e-02,1.814e+04,3.072e+04,1.282e-01,6.816e-02,8.128e-02,4.448e-01
IT1977A,"01/01/2022",NA,27.39,922.950,4720.096,1.7,286.6,42.8,227.5,0.00,78055.1,2.0,2.037e+01,1.423e-01,1.712e+04,2.462e+04,1.602e-01,3.662e-02,2.218e-01,3.499e-02
IT1992A,"01/01/2022",NA,11.91,460.462,4351.402,2.3,287.7,68.2,389.9,0.00,25588.9,177.0,4.914e+00,4.283e-02,2.012e+04,9.921e+03,5.583e-02,4.994e-02,1.399e-01,5.803e-01
IT1994A,"01/01/2022",NA,12.48,482.315,4377.464,3.9,287.5,219.3,468.1,0.01,8926.8,56.0,2.458e+00,2.369e-02,1.018e+04,0.000e+00,3.076e-02,8.556e-03,7.721e-01,4.347e-02
IT1997A,"01/01/2022",NA,16.54,1047.489,4245.465,4.2,286.9,279.9,555.8,0.05,51334.7,26.0,1.776e+01,1.455e-01,1.326e+04,1.939e+04,1.364e-01,5.937e-02,2.543e-01,2.258e-02
IT1999A,"01/01/2022",NA,30.96,486.500,4919.359,1.7,283.8,91.8,190.5,0.18,125829.6,18.0,2.266e+01,1.420e-01,2.293e+04,2.646e+04,8.906e-02,1.464e-01,0.000e+00,3.408e-01
IT2003A,"01/01/2022",NA,18.34,1110.042,4599.595,3.6,289.0,85.7,349.4,0.00,93129.3,11.0,1.750e+01,1.408e-01,3.645e+03,2.652e+04,1.111e-01,3.303e-02,2.782e-01,3.213e-03
IT2004A,"01/01/2022",NA,34.69,774.612,4777.942,1.6,283.2,19.6,327.4,0.01,92094.5,304.0,1.511e+01,1.011e-01,9.532e+03,2.328e+04,2.436e-01,8.022e-02,1.945e-01,1.102e-01
IT2005A,"01/01/2022",NA,9.46,541.395,4530.825,0.9,288.9,57.2,415.4,0.00,46210.4,2.0,1.735e+01,1.232e-01,1.716e+04,2.276e+04,1.743e-01,1.374e-01,4.104e-01,1.107e-01
IT2006A,"01/01/2022",NA,13.84,458.653,4335.258,3.9,287.9,88.0,481.2,0.01,24434.7,99.0,5.428e+00,5.887e-02,1.407e+04,0.000e+00,8.769e-02,3.937e-02,1.601e-01,5.038e-01
IT2007A,"01/01/2022",48.53,46.63,517.309,5072.900,0.6,284.5,29.6,56.4,0.00,52939.3,284.0,1.324e+01,9.210e-02,1.266e+04,0.000e+00,1.902e-01,5.711e-02,3.737e-02,3.683e-01
IT2008A,"01/01/2022",NA,13.05,466.250,4415.099,2.3,286.7,75.5,413.1,0.03,33394.0,5.0,9.042e+00,8.108e-02,8.004e+02,1.943e+04,9.837e-02,7.352e-02,4.381e-01,1.116e-02
IT2009A,"01/01/2022",NA,14.76,464.202,4508.254,2.1,285.6,209.2,316.9,0.01,96607.5,276.0,1.515e+01,1.129e-01,2.371e+04,2.684e+04,1.584e-01,7.964e-02,3.843e-01,1.839e-01
IT2010A,"01/01/2022",NA,12.79,449.856,4520.210,1.7,286.9,442.9,489.4,0.03,22421.6,13.0,1.614e+01,1.283e-01,1.477e+04,1.100e+04,5.058e-02,1.102e-01,3.107e-01,7.444e-03
IT2012A,"01/01/2022",NA,32.17,777.634,4641.288,0.8,287.1,21.3,259.3,0.00,36982.1,52.0,1.038e+01,7.486e-02,0.000e+00,4.472e+04,1.191e-01,1.194e-01,5.454e-01,5.851e-02
IT2013A,"01/01/2022",NA,45.86,862.238,4618.908,0.8,287.3,31.8,184.6,0.00,56596.1,233.0,1.356e+01,8.485e-02,2.371e+04,2.760e+04,1.494e-01,6.421e-02,2.041e-01,6.355e-02
