"id","UTMX","UTMY","PM10","ENS","Q0","Q1","QM","Q3","Q4","P40","P50"
3628,734818,5216558,7.15831506649708,6.32,0.192945286824204,2.06412192740175,7.15831506649708,24.8248293431678,265.575155706841,0.0550443274671482,0.0355364626730662
3629,738818,5216558,7.89875032411874,6.32,0.212902985225216,2.27762868658749,7.89875032411874,27.3926373733217,293.045476167313,0.0588416052582083,0.0375549853379446
3630,742818,5216558,6.531219054505,6.36,0.173879042612771,1.87529959937608,6.531219054505,22.7466706397854,245.324690640988,0.0498433971284908,0.0322224771977966
4009,722818,5212558,7.16065005478087,6.5,0.182671816919391,2.02605263228172,7.16065005478087,25.3077873644812,280.694143583516,0.0553339452442255,0.0357634789298819
4010,726818,5212558,8.07520551434098,6.53,0.204151745797772,2.27773395426593,8.07520551434098,28.6288677291368,319.414089965399,0.060618227254831,0.0387223592888964
4011,730818,5212558,8.55668834156467,6.51,0.21762875519447,2.41854223747093,8.55668834156467,30.273159691117,336.430336649416,0.0641983291254103,0.0408893969174777
4012,734818,5212558,8.09024344392487,6.5,0.206386216044064,2.28907416225712,8.09024344392487,28.5932365412884,317.133771026622,0.0597674079921715,0.0380249917276744
4013,738818,5212558,6.44456488252845,6.5,0.164404120762804,1.82344166301486,6.44456488252845,22.7769373528789,252.623938697013,0.0502752598818815,0.0326709834671625
4385,690818,5208558,8.58229004219954,6.47,0.220932701286278,2.43588377079138,8.58229004219954,30.2377737606535,333.38524328726,0.0650794749784526,0.0415573817291352
4387,698818,5208558,7.28306230716352,6.42,0.190359455605885,2.07797312322659,7.28306230716352,25.5263150312853,278.646502750274,0.0551421881624318,0.0354498465277431
4392,718818,5208558,7.19704561589064,6.66,0.175054961365619,2.00322313966898,7.19704561589064,25.8570623369346,295.892588208492,0.0540665155817134,0.0347112123008839
4393,722818,5208558,8.68996435042678,6.78,0.204097522038351,2.38980291338564,8.68996435042678,31.5990410710084,369.997046791673,0.0639116266309043,0.0404658476065637
4394,726818,5208558,9.23935098741075,6.8,0.215751577509421,2.53584519034005,9.23935098741075,33.6635718117795,395.666199311291,0.0688378233074329,0.0435817627498765
4395,730818,5208558,7.39956849442507,6.74,0.175817800208285,2.04307254615251,7.39956849442507,26.7996425319304,311.422471665686,0.0545012510221363,0.0347906032526515
4396,734818,5208558,7.1062660401666,6.72,0.169835113269102,1.96602650289423,7.1062660401666,25.6858272049153,297.341439361894,0.0520832344005629,0.0332651543588533
4764,670818,5204558,6.01778195502825,5.77,0.193891722125123,1.84514781654834,6.01778195502825,19.6264490755041,186.77279907233,0.0529767983928143,0.035373154136783
4765,674818,5204558,7.26147486049885,6,0.216708732932001,2.16855177557108,7.26147486049885,24.3153139084128,243.317453968051,0.0575377691956085,0.0373860457800849
4766,678818,5204558,8.17082376779658,6.24,0.225804548911761,2.37641337639623,8.17082376779658,28.0937490537243,295.664375966485,0.0628265841449103,0.0403508945141994
4767,682818,5204558,7.67596296281466,6.51,0.195228597540662,2.169605798151,7.67596296281466,27.1571948492745,301.802134260737,0.0577735748242148,0.0370115119930393
4768,686818,5204558,8.37655916513686,6.74,0.199031633647084,2.3128264944648,8.37655916513686,30.3380922066423,352.540659800118,0.0611252199838412,0.0387009269638413
4769,690818,5204558,7.65875688211923,6.64,0.18738656871597,2.13606439540809,7.65875688211923,27.460107057401,313.024339905155,0.0561158860926873,0.0357224576387651
4770,694818,5204558,8.35999018208367,6.56,0.20946123671605,2.35078278054402,8.35999018208367,29.7302823650774,333.662862591034,0.0613677073553349,0.0389168144716513
4771,698818,5204558,8.16796760912651,6.59,0.202828083360241,2.28972954564173,8.16796760912651,29.1369323467596,328.927305126907,0.0592194895345126,0.0374833210441455
4772,702818,5204558,7.32288592266939,6.63,0.17969886753224,2.04446563087733,7.32288592266939,26.229180587114,298.414002118341,0.0527103040532409,0.0334818508418887
4773,706818,5204558,6.68680364318498,6.69,0.161217843531416,1.85556902583199,6.68680364318498,24.0968362480957,277.347357979011,0.0499051061280246,0.0320788247820633
4774,710818,5204558,7.23963166728781,6.75,0.171518489772579,1.99691498727788,7.23963166728781,26.2466189156319,305.577939425022,0.0526911596096684,0.0335730115995556
4775,714818,5204558,7.72315871033909,6.83,0.178797084356601,2.11342454848611,7.72315871033909,28.2229997317922,333.602646148992,0.0552962630747274,0.0349919748568765
4776,718818,5204558,8.35988194812767,6.93,0.188101944144065,2.2653441820335,8.35988194812767,30.8507761164556,371.541221993457,0.0600816114195178,0.0378981929194476
4777,722818,5204558,9.69177198026662,7.07,0.209687107569252,2.59106614387492,9.69177198026662,36.2516581599144,447.95526633157,0.0716530270502234,0.0451352778081459
4778,726818,5204558,7.74021574848773,7.07,0.16746405668303,2.06932344395109,7.74021574848773,28.9519456266081,357.754022085676,0.0567123845056708,0.0360845257324336
4779,730818,5204558,7.30537363778434,6.97,0.162531130984897,1.97192579110341,7.30537363778434,27.0641442129379,328.358534541875,0.0529112060697671,0.0336617609350281
