"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT0742A,"02/07/2022",15.70,16.57,608.003,5054.922,2.2,302.1,17.3,1999.2,0.00,12514.4,414.0,4.687e+00,2.978e-02,0.000e+00,5.093e+03,5.068e-02,1.464e-02,0.000e+00,6.966e-01
IT0753A,"02/07/2022",15.95,14.38,643.101,5083.643,0.7,299.1,21.4,1100.6,0.00,33330.7,80.0,7.968e+00,5.734e-02,5.111e+04,0.000e+00,1.035e-01,1.676e-02,6.320e-02,5.072e-01
IT0755A,"02/07/2022",31.00,26.64,744.160,4900.296,3.4,304.6,148.1,1121.3,0.01,98053.3,25.0,2.096e+01,1.888e-01,2.265e+04,2.901e+04,2.262e-01,1.159e-01,2.526e-01,3.208e-03
IT0761A,"02/07/2022",NA,27.29,514.271,5032.866,2.2,306.5,63.6,2375.8,0.00,701333.1,113.0,5.358e+01,4.159e-01,6.096e+04,1.033e+04,6.691e-01,1.241e-01,1.912e-01,0.000e+00
IT0771A,"02/07/2022",19.69,19.52,506.497,5072.323,2.2,301.6,61.3,1864.3,0.00,119900.2,200.0,2.074e+01,1.576e-01,3.907e+04,2.527e+04,3.193e-01,6.020e-02,3.696e-02,4.009e-01
IT0775A,"02/07/2022",NA,13.46,529.738,5109.366,1.5,297.7,52.0,1399.8,0.00,14513.6,239.0,6.074e+00,0.000e+00,1.485e+04,2.095e+04,8.665e-02,2.533e-02,1.671e-01,4.108e-01
IT0776A,"02/07/2022",16.36,18.29,531.045,5078.987,1.8,299.2,40.7,1516.2,0.00,78053.7,275.0,1.177e+01,8.511e-02,2.007e+04,3.063e+04,1.776e-01,6.467e-02,1.056e-02,5.280e-01
IT0777A,"02/07/2022",17.45,22.29,531.623,5060.570,2.1,303.3,25.7,1880.4,0.00,77831.4,278.0,1.885e+01,1.293e-01,1.861e+04,0.000e+00,2.379e-01,4.600e-02,1.920e-01,1.652e-01
IT0778A,"02/07/2022",21.63,26.92,546.188,5040.703,2.6,305.5,51.9,2135.8,0.00,55891.7,123.0,1.645e+01,9.812e-02,2.522e+04,2.296e+04,1.228e-01,8.465e-02,7.745e-01,2.440e-03
IT0794A,"02/07/2022",44.82,53.08,1052.140,4244.932,3.4,303.2,52.2,610.9,0.00,32096.4,109.0,1.216e+01,9.626e-02,1.332e+04,1.977e+04,1.015e-01,6.689e-02,4.015e-01,9.136e-02
IT0804A,"02/07/2022",28.00,25.31,605.332,4960.886,2.6,305.3,46.8,1722.4,0.00,147926.0,61.0,2.600e+01,1.961e-01,1.405e+04,4.660e+04,2.711e-01,1.836e-01,5.167e-01,1.271e-02
IT0813A,"02/07/2022",56.10,72.01,967.195,4115.609,5.4,302.3,50.2,307.9,0.00,73854.8,9.0,2.033e+01,1.551e-01,1.642e+04,0.000e+00,1.428e-01,1.100e-01,3.720e-01,6.535e-03
IT0817A,"02/07/2022",51.90,73.50,979.349,4124.715,4.1,306.3,34.1,459.5,0.00,27605.6,299.0,3.861e+00,2.491e-02,0.000e+00,0.000e+00,3.337e-02,0.000e+00,4.483e-01,4.760e-02
IT0825A,"02/07/2022",34.00,28.88,787.596,4649.766,2.5,309.9,21.5,1940.7,0.00,388167.1,35.0,3.193e+01,2.594e-01,6.997e+04,4.093e+04,4.513e-01,2.129e-01,1.693e-01,3.250e-02
IT0828A,"02/07/2022",22.00,30.20,791.154,4642.750,3.0,309.7,15.0,1779.8,0.00,739240.2,41.0,5.252e+01,4.131e-01,7.595e+04,1.644e+04,6.934e-01,1.171e-01,7.688e-02,0.000e+00
IT0832A,"02/07/2022",NA,22.66,732.712,4816.197,2.4,306.6,31.1,2233.4,0.00,74320.9,258.0,1.193e+01,8.777e-02,2.890e+04,0.000e+00,1.376e-01,6.952e-02,3.579e-01,1.421e-01
IT0837A,"02/07/2022",20.97,23.59,543.366,5053.430,2.3,305.2,26.4,2183.0,0.00,96451.1,188.0,2.680e+01,1.785e-01,9.668e+03,2.038e+04,2.348e-01,1.103e-01,4.887e-01,3.814e-02
IT0839A,"02/07/2022",20.26,28.13,555.209,5023.987,2.6,305.3,91.5,1911.0,0.00,51379.1,76.0,1.333e+01,9.223e-02,1.557e+04,5.453e+03,1.412e-01,5.387e-02,7.669e-01,1.252e-02
IT0840A,"02/07/2022",23.35,29.55,567.771,5014.943,2.6,305.2,72.6,1963.6,0.00,13261.3,66.0,5.224e+00,3.562e-02,1.256e+04,0.000e+00,5.287e-02,0.000e+00,9.264e-01,5.022e-03
IT0842A,"02/07/2022",NA,28.02,578.998,5014.456,2.5,305.5,47.8,2007.6,0.00,12107.8,54.0,5.147e+00,3.460e-02,1.087e+03,0.000e+00,4.452e-02,3.293e-03,9.365e-01,0.000e+00
IT0852A,"02/07/2022",17.20,21.98,486.148,4919.149,2.4,299.4,72.7,179.7,0.00,113542.5,4.0,2.234e+01,1.401e-01,1.852e+04,2.596e+04,8.782e-02,1.343e-01,0.000e+00,3.257e-01
IT0853A,"02/07/2022",NA,22.51,490.938,4918.356,2.6,299.5,79.6,184.5,0.00,265925.2,8.0,3.458e+01,2.307e-01,2.300e+04,4.974e+04,1.893e-01,1.699e-01,0.000e+00,2.397e-01
IT0854A,"02/07/2022",NA,22.81,494.218,4918.321,2.6,299.6,74.5,203.1,0.00,385008.2,111.0,3.500e+01,2.530e-01,3.994e+04,5.140e+04,2.983e-01,1.061e-01,5.421e-03,3.191e-01
IT0856A,"02/07/2022",NA,22.95,495.303,4917.146,2.6,299.4,87.1,193.2,0.00,364957.5,10.0,3.561e+01,2.668e-01,3.601e+04,4.317e+04,2.989e-01,6.611e-02,8.114e-03,2.645e-01
IT0860A,"02/07/2022",NA,23.16,679.544,4850.506,2.5,307.7,34.4,2218.5,0.00,317329.2,41.0,3.270e+01,2.853e-01,7.294e+04,1.515e+04,4.554e-01,1.526e-01,2.153e-01,1.521e-02
IT0861A,"02/07/2022",NA,22.77,682.868,4849.177,2.4,307.7,33.1,2233.1,0.00,287941.4,49.0,2.486e+01,2.399e-01,6.155e+04,1.572e+04,3.948e-01,6.669e-02,3.002e-01,4.272e-02
IT0862A,"02/07/2022",NA,22.79,684.056,4850.722,2.4,307.6,30.5,2219.4,0.00,247638.7,71.0,2.156e+01,2.089e-01,5.633e+04,7.350e+03,3.420e-01,4.621e-02,2.974e-01,1.331e-01
IT0863A,"02/07/2022",21.00,24.92,755.799,4701.330,2.5,308.1,40.0,2059.7,0.00,51998.1,339.0,9.717e+00,6.706e-02,1.378e+04,2.864e+04,9.650e-02,5.273e-02,3.191e-01,1.019e-01
IT0864A,"02/07/2022",NA,27.15,781.554,4687.533,0.9,310.0,51.7,2264.1,0.00,15863.7,138.0,4.045e+00,2.928e-02,2.123e+04,0.000e+00,3.456e-02,3.216e-02,5.240e-01,1.963e-01
IT0865A,"02/07/2022",25.00,31.24,804.491,4611.301,5.0,307.0,75.7,695.5,0.00,48514.3,81.0,1.414e+01,9.268e-02,1.053e+04,1.930e+04,1.061e-01,8.097e-02,4.907e-01,1.203e-02
IT0867A,"02/07/2022",21.00,32.70,817.483,4701.923,2.5,306.5,16.7,2252.3,0.00,40176.5,389.0,6.633e+00,4.546e-02,1.340e+04,2.323e+04,8.827e-02,3.611e-02,4.092e-01,3.004e-01
IT0868A,"02/07/2022",NA,33.11,825.122,4598.409,4.2,306.9,112.8,656.6,0.00,83870.2,22.0,1.689e+01,1.095e-01,1.340e+04,5.262e+03,2.037e-01,3.863e-02,6.746e-01,0.000e+00
IT0869A,"02/07/2022",27.00,33.28,826.806,4597.666,4.1,306.9,120.3,647.9,0.00,82906.2,18.0,1.673e+01,1.100e-01,1.523e+04,1.756e+03,1.974e-01,4.030e-02,6.497e-01,0.000e+00
IT0870A,"02/07/2022",25.00,38.69,845.069,4630.003,1.5,308.3,26.1,2123.4,0.00,18436.8,404.0,6.611e+00,4.230e-02,2.151e+04,1.236e+04,1.149e-02,5.227e-02,4.994e-01,1.167e-01
IT0871A,"02/07/2022",27.00,39.09,855.023,4623.923,1.9,308.4,25.2,2090.8,0.00,23319.9,235.0,6.386e+00,3.467e-02,1.188e+04,2.355e+04,2.992e-02,5.420e-02,4.150e-01,1.311e-01
IT0872A,"02/07/2022",22.00,38.14,861.764,4611.311,1.7,308.4,16.4,1922.4,0.00,27636.5,135.0,5.825e+00,3.216e-02,3.477e+03,1.722e+04,4.221e-02,2.024e-02,2.291e-01,1.767e-01
IT0883A,"02/07/2022",NA,22.59,686.976,4851.081,2.4,307.5,27.6,2223.3,0.00,130900.6,215.0,1.068e+01,1.060e-01,2.766e+04,4.091e+03,1.963e-01,1.987e-02,3.217e-01,2.890e-01
IT0884A,"02/07/2022",17.00,22.24,740.327,4671.400,5.0,306.7,31.7,1286.9,0.00,8595.2,531.0,7.938e-01,6.179e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,6.224e-02,6.716e-01
IT0885A,"02/07/2022",41.00,22.09,731.772,4663.747,6.7,301.0,90.5,327.5,0.00,49187.3,28.0,1.662e+01,1.203e-01,8.043e+03,2.821e+04,8.352e-02,6.928e-02,2.166e-01,1.121e-01
IT0887A,"02/07/2022",23.00,32.36,808.674,4656.012,2.0,309.6,21.2,1976.4,0.00,66160.4,87.0,9.648e+00,6.911e-02,4.174e+03,1.699e+04,9.507e-02,8.679e-02,5.829e-01,3.943e-02
IT0888A,"02/07/2022",13.00,36.88,833.033,4627.601,1.4,308.4,17.0,2094.6,0.00,29478.0,218.0,6.351e+00,4.451e-02,1.165e+04,1.711e+04,4.211e-02,5.504e-02,5.880e-01,1.585e-01
IT0889A,"02/07/2022",36.00,37.01,833.528,4627.019,1.5,308.3,17.4,2088.5,0.00,31720.7,221.0,6.503e+00,4.625e-02,1.119e+04,1.580e+04,4.666e-02,4.969e-02,5.356e-01,2.012e-01
IT0892A,"02/07/2022",26.00,27.56,687.272,4928.255,3.0,306.8,60.4,1945.0,0.00,319291.2,71.0,3.084e+01,2.713e-01,5.551e+04,3.361e+04,4.247e-01,1.463e-01,1.456e-01,5.330e-02
IT0895A,"02/07/2022",40.00,29.09,753.645,4924.420,3.9,302.0,58.9,586.9,0.00,84055.2,1.0,1.920e+01,1.457e-01,1.646e+04,2.191e+04,1.655e-01,1.380e-01,6.393e-01,2.011e-03
IT0897A,"02/07/2022",NA,37.83,940.809,4534.661,4.3,304.0,63.3,318.1,0.00,616801.8,180.0,4.606e+01,3.625e-01,3.946e+04,3.042e+04,4.202e-01,1.256e-01,1.802e-02,7.081e-02
IT0898A,"02/07/2022",36.15,38.90,942.707,4535.862,4.2,304.5,55.0,367.3,0.00,637277.4,46.0,5.455e+01,3.969e-01,5.622e+04,4.617e+04,4.508e-01,1.826e-01,2.882e-03,3.858e-02
IT0903A,"02/07/2022",21.00,23.02,637.803,4930.661,2.9,305.1,37.9,1864.8,0.00,34141.9,163.0,7.570e+00,6.867e-02,1.126e+04,0.000e+00,7.951e-02,5.010e-02,2.984e-01,3.018e-01
IT0906A,"02/07/2022",13.51,11.66,567.206,5112.996,2.0,295.3,12.5,1920.6,0.00,32170.3,302.0,5.573e+00,0.000e+00,5.831e+03,5.298e+03,6.172e-02,2.268e-02,1.183e-01,6.114e-01
IT0908A,"02/07/2022",9.08,6.97,605.371,5147.216,2.4,289.3,77.6,1143.5,0.00,10789.4,1219.0,3.280e+00,2.901e-02,1.252e+04,2.735e+03,3.947e-02,5.113e-02,1.511e-01,7.182e-01
IT0912A,"02/07/2022",16.02,24.15,512.939,5004.503,3.2,307.4,119.4,2395.9,0.00,78984.9,74.0,1.544e+01,1.064e-01,1.369e+04,2.336e+04,1.720e-01,5.997e-02,6.063e-01,7.031e-02
IT0934A,"02/07/2022",33.69,37.59,986.039,4569.533,1.1,310.1,19.7,2816.2,0.00,57997.7,152.0,9.211e+00,5.274e-02,7.656e+03,3.869e+04,1.242e-01,3.231e-02,4.994e-01,3.351e-02
IT0935A,"02/07/2022",NA,40.75,986.975,4546.372,1.5,306.7,16.1,2397.8,0.00,91183.0,374.0,1.359e+01,8.047e-02,1.046e+04,3.265e+04,2.110e-01,2.066e-02,3.196e-01,1.431e-01
IT0936A,"02/07/2022",NA,40.99,987.323,4545.373,1.5,306.8,16.9,2403.5,0.00,91954.9,354.0,1.346e+01,7.829e-02,1.084e+04,3.250e+04,2.081e-01,1.994e-02,3.373e-01,1.262e-01
IT0937A,"02/07/2022",NA,37.62,986.011,4568.624,1.1,310.0,19.1,2803.2,0.00,60129.3,155.0,9.221e+00,5.349e-02,7.972e+03,3.527e+04,1.331e-01,2.476e-02,4.441e-01,4.511e-02
IT0938A,"02/07/2022",NA,44.49,991.070,4518.006,3.5,306.3,34.6,687.4,0.00,131447.8,31.0,2.068e+01,1.347e-01,1.645e+04,5.011e+04,1.767e-01,3.922e-02,1.981e-02,1.337e-01
IT0940A,"02/07/2022",23.00,24.82,631.909,4949.955,2.3,306.4,43.1,1938.4,0.00,108641.8,48.0,1.825e+01,1.650e-01,2.938e+04,3.249e+04,2.180e-01,1.142e-01,5.263e-01,0.000e+00
IT0945A,"02/07/2022",NA,24.26,669.145,4860.113,2.2,307.5,19.0,2233.8,0.00,179743.8,57.0,3.194e+01,2.668e-01,1.838e+04,3.373e+04,2.511e-01,2.082e-01,2.799e-01,2.055e-01
IT0948A,"02/07/2022",NA,22.84,681.037,4848.262,2.5,307.8,36.0,2233.8,0.00,331754.4,59.0,2.847e+01,2.687e-01,6.315e+04,2.013e+04,4.433e-01,8.601e-02,2.670e-01,3.270e-03
IT0950A,"02/07/2022",NA,22.64,733.706,4816.077,2.4,306.5,31.1,2220.9,0.00,71534.3,262.0,1.104e+01,8.227e-02,2.589e+04,0.000e+00,1.323e-01,6.287e-02,3.383e-01,1.988e-01
IT0952A,"02/07/2022",27.00,25.17,770.993,4642.663,5.8,305.8,44.4,563.2,0.00,7421.9,67.0,2.538e+00,1.491e-02,0.000e+00,3.864e+04,3.124e-02,8.049e-03,6.430e-01,1.169e-01
IT0953A,"02/07/2022",29.00,29.74,790.762,4648.276,2.4,310.1,19.2,1938.9,0.00,528844.9,50.0,4.522e+01,3.466e-01,8.749e+04,3.339e+04,5.839e-01,2.397e-01,7.894e-02,0.000e+00
IT0956A,"02/07/2022",27.00,31.38,796.226,4640.139,2.8,309.6,14.1,1813.3,0.00,496771.6,50.0,3.885e+01,2.801e-01,5.172e+04,2.685e+04,5.085e-01,8.889e-02,3.076e-01,0.000e+00
IT0957A,"02/07/2022",25.00,31.89,803.343,4648.422,1.8,310.0,29.3,1954.1,0.00,90018.9,59.0,2.190e+01,1.448e-01,1.275e+04,5.564e+04,2.298e-01,1.394e-01,5.369e-01,9.049e-03
IT0963A,"02/07/2022",22.00,37.05,754.868,5043.582,3.7,302.3,76.1,599.8,0.00,151128.8,1.0,2.751e+01,2.154e-01,4.060e+04,2.794e+04,2.352e-01,2.225e-01,2.999e-01,1.280e-02
IT0978A,"02/07/2022",NA,4.46,347.334,5068.979,1.5,291.2,14.1,1077.0,0.01,4417.8,927.0,2.007e+00,1.188e-02,1.738e+04,2.168e+04,2.395e-02,8.412e-03,5.408e-02,7.788e-01
IT0979A,"02/07/2022",NA,6.75,362.902,5075.100,0.2,292.6,12.0,1216.5,0.02,1396.1,1298.0,6.766e-01,3.946e-03,1.025e+04,3.268e+03,0.000e+00,0.000e+00,1.199e-01,7.645e-01
IT0980A,"02/07/2022",NA,8.20,367.641,5065.488,0.9,295.1,13.7,1601.8,0.04,50348.8,577.0,1.054e+01,6.392e-02,1.677e+04,2.559e+04,1.323e-01,4.661e-02,1.020e-01,4.639e-01
IT0983A,"02/07/2022",13.64,8.28,369.621,5066.063,0.8,295.4,13.0,1631.9,0.05,49592.6,580.0,1.157e+01,6.697e-02,1.839e+04,3.052e+04,1.284e-01,6.958e-02,8.216e-02,4.362e-01
IT0988A,"02/07/2022",8.70,9.38,403.790,5049.969,2.3,294.1,30.5,1217.3,0.05,9605.4,312.0,3.301e+00,1.752e-02,1.300e+04,2.197e+04,3.988e-02,5.004e-03,5.353e-02,8.323e-01
IT0989A,"02/07/2022",24.00,32.49,825.193,4720.967,1.6,304.4,14.0,2411.5,0.00,1741.5,945.0,5.572e-01,3.473e-03,1.787e+04,0.000e+00,6.688e-03,0.000e+00,2.601e-01,5.915e-01
IT0991A,"02/07/2022",24.00,38.41,860.856,4628.601,2.5,306.8,21.9,1881.1,0.00,25778.3,443.0,4.769e+00,2.487e-02,1.217e+04,0.000e+00,3.197e-02,7.844e-03,3.454e-01,2.517e-01
IT0992A,"02/07/2022",21.00,40.54,889.166,4623.612,2.0,306.5,29.3,1728.2,0.00,8105.3,381.0,2.152e+00,1.162e-02,0.000e+00,9.679e+03,1.087e-02,3.335e-03,2.014e-01,3.810e-01
IT0997A,"02/07/2022",24.58,21.10,551.515,5060.450,2.6,304.7,29.8,2503.0,0.00,193591.5,253.0,3.546e+01,2.464e-01,1.618e+04,5.610e+04,3.593e-01,1.668e-01,2.517e-01,1.081e-01
IT1001A,"02/07/2022",NA,22.55,621.559,4855.646,2.9,305.1,36.7,1021.9,0.00,77827.2,19.0,1.731e+01,1.268e-01,4.055e+04,2.353e+04,2.568e-01,9.006e-02,2.127e-01,8.440e-02
IT1010A,"02/07/2022",17.33,23.85,491.597,5034.891,2.5,306.6,49.0,2530.3,0.00,70912.0,139.0,2.024e+01,1.317e-01,2.419e+04,2.293e+04,1.764e-01,9.721e-02,6.940e-01,1.395e-03
IT1011A,"02/07/2022",26.40,32.45,799.705,4718.418,2.4,308.1,15.7,2120.8,0.00,94566.9,127.0,1.548e+01,9.901e-02,3.059e+04,2.180e+04,1.954e-01,1.072e-01,3.056e-01,1.683e-01
IT1016A,"02/07/2022",25.91,27.27,515.482,5035.152,2.2,306.4,64.4,2388.4,0.00,838974.1,118.0,6.530e+01,5.090e-01,8.485e+04,1.970e+04,7.937e-01,1.582e-01,2.838e-02,0.000e+00
IT1026A,"02/07/2022",NA,18.57,495.772,4935.125,1.0,301.4,29.4,1425.3,0.00,14759.6,379.0,3.742e+00,2.276e-02,1.518e+04,2.371e+04,9.285e-02,1.122e-02,1.772e-02,7.547e-01
IT1030A,"02/07/2022",NA,27.07,729.049,4907.350,3.3,305.1,207.3,1353.2,0.00,47733.4,34.0,9.273e+00,8.791e-02,3.181e+04,0.000e+00,8.635e-02,7.097e-02,1.778e-01,4.759e-04
IT1034A,"02/07/2022",21.87,23.80,512.226,5056.376,2.7,305.0,82.7,2276.0,0.00,188563.0,226.0,3.818e+01,2.976e-01,0.000e+00,1.944e+04,4.721e-01,1.418e-01,1.058e-01,9.118e-02
IT1037A,"02/07/2022",16.86,13.80,664.448,5103.237,1.6,300.0,38.4,1783.7,0.00,92264.5,201.0,1.359e+01,9.989e-02,8.869e+03,6.173e+04,2.135e-01,2.981e-02,1.338e-01,4.616e-01
IT1041A,"02/07/2022",NA,44.43,988.252,4521.021,2.9,306.8,33.4,1229.6,0.00,143725.0,47.0,1.366e+01,9.035e-02,1.756e+04,4.915e+04,1.931e-01,1.512e-02,5.742e-03,3.683e-01
