"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT0832A,"30/12/2021",44.00,24.24,732.712,4816.197,0.6,288.4,32.4,315.5,0.00,74320.9,258.0,1.193e+01,8.777e-02,2.890e+04,0.000e+00,1.376e-01,6.952e-02,3.579e-01,1.421e-01
IT0837A,"30/12/2021",35.73,81.90,543.366,5053.430,0.6,279.4,55.6,105.2,0.00,96451.1,188.0,2.680e+01,1.785e-01,9.668e+03,2.038e+04,2.348e-01,1.103e-01,4.887e-01,3.814e-02
IT0839A,"30/12/2021",31.60,87.94,555.209,5023.987,0.7,279.9,68.7,188.4,0.00,51379.1,76.0,1.333e+01,9.223e-02,1.557e+04,5.453e+03,1.412e-01,5.387e-02,7.669e-01,1.252e-02
IT0840A,"30/12/2021",NA,76.95,567.771,5014.943,0.8,280.3,57.6,196.8,0.00,13261.3,66.0,5.224e+00,3.562e-02,1.256e+04,0.000e+00,5.287e-02,0.000e+00,9.264e-01,5.022e-03
IT0842A,"30/12/2021",NA,77.65,578.998,5014.456,0.5,280.5,59.6,229.6,0.00,12107.8,54.0,5.147e+00,3.460e-02,1.087e+03,0.000e+00,4.452e-02,3.293e-03,9.365e-01,0.000e+00
IT0852A,"30/12/2021",29.35,19.14,486.148,4919.149,0.8,287.9,32.5,191.9,0.00,113542.5,4.0,2.234e+01,1.401e-01,1.852e+04,2.596e+04,8.782e-02,1.343e-01,0.000e+00,3.257e-01
IT0853A,"30/12/2021",NA,19.29,490.938,4918.356,0.3,287.7,31.6,178.8,0.00,265925.2,8.0,3.458e+01,2.307e-01,2.300e+04,4.974e+04,1.893e-01,1.699e-01,0.000e+00,2.397e-01
IT0854A,"30/12/2021",NA,19.78,494.218,4918.321,0.8,287.8,27.9,174.4,0.00,385008.2,111.0,3.500e+01,2.530e-01,3.994e+04,5.140e+04,2.983e-01,1.061e-01,5.421e-03,3.191e-01
IT0856A,"30/12/2021",NA,19.93,495.303,4917.146,1.3,287.5,27.7,158.5,0.00,364957.5,10.0,3.561e+01,2.668e-01,3.601e+04,4.317e+04,2.989e-01,6.611e-02,8.114e-03,2.645e-01
IT0860A,"30/12/2021",35.00,31.90,679.544,4850.506,2.5,290.5,32.9,572.3,0.00,317329.2,41.0,3.270e+01,2.853e-01,7.294e+04,1.515e+04,4.554e-01,1.526e-01,2.153e-01,1.521e-02
IT0861A,"30/12/2021",32.00,28.81,682.868,4849.177,2.5,290.4,32.1,569.6,0.00,287941.4,49.0,2.486e+01,2.399e-01,6.155e+04,1.572e+04,3.948e-01,6.669e-02,3.002e-01,4.272e-02
IT0862A,"30/12/2021",23.00,26.73,684.056,4850.722,2.5,290.3,30.3,563.4,0.00,247638.7,71.0,2.156e+01,2.089e-01,5.633e+04,7.350e+03,3.420e-01,4.621e-02,2.974e-01,1.331e-01
IT0863A,"30/12/2021",14.70,18.79,755.799,4701.330,3.1,287.8,103.9,282.8,0.00,51998.1,339.0,9.717e+00,6.706e-02,1.378e+04,2.864e+04,9.650e-02,5.273e-02,3.191e-01,1.019e-01
IT0864A,"30/12/2021",NA,21.35,781.554,4687.533,1.8,288.5,108.3,297.3,0.00,15863.7,138.0,4.045e+00,2.928e-02,2.123e+04,0.000e+00,3.456e-02,3.216e-02,5.240e-01,1.963e-01
IT0865A,"30/12/2021",41.87,31.70,804.491,4611.301,1.5,287.0,63.0,194.0,0.00,48514.3,81.0,1.414e+01,9.268e-02,1.053e+04,1.930e+04,1.061e-01,8.097e-02,4.907e-01,1.203e-02
IT0867A,"30/12/2021",34.50,10.92,817.483,4701.923,0.4,290.2,18.5,522.5,0.00,40176.5,389.0,6.633e+00,4.546e-02,1.340e+04,2.323e+04,8.827e-02,3.611e-02,4.092e-01,3.004e-01
IT0868A,"30/12/2021",NA,30.33,825.122,4598.409,0.6,287.7,60.5,261.5,0.00,83870.2,22.0,1.689e+01,1.095e-01,1.340e+04,5.262e+03,2.037e-01,3.863e-02,6.746e-01,0.000e+00
IT0869A,"30/12/2021",39.30,30.89,826.806,4597.666,0.6,287.8,52.9,267.8,0.00,82906.2,18.0,1.673e+01,1.100e-01,1.523e+04,1.756e+03,1.974e-01,4.030e-02,6.497e-01,0.000e+00
IT0870A,"30/12/2021",29.00,18.56,845.069,4630.003,1.6,289.0,21.8,310.3,0.00,18436.8,404.0,6.611e+00,4.230e-02,2.151e+04,1.236e+04,1.149e-02,5.227e-02,4.994e-01,1.167e-01
IT0871A,"30/12/2021",50.20,22.97,855.023,4623.923,1.2,288.8,19.0,311.4,0.00,23319.9,235.0,6.386e+00,3.467e-02,1.188e+04,2.355e+04,2.992e-02,5.420e-02,4.150e-01,1.311e-01
IT0872A,"30/12/2021",91.00,32.02,861.764,4611.311,1.3,288.3,52.3,240.2,0.00,27636.5,135.0,5.825e+00,3.216e-02,3.477e+03,1.722e+04,4.221e-02,2.024e-02,2.291e-01,1.767e-01
IT0883A,"30/12/2021",NA,23.86,686.976,4851.081,2.4,290.2,28.0,542.8,0.00,130900.6,215.0,1.068e+01,1.060e-01,2.766e+04,4.091e+03,1.963e-01,1.987e-02,3.217e-01,2.890e-01
IT0884A,"30/12/2021",7.11,16.66,740.327,4671.400,2.7,289.3,70.1,308.3,0.00,8595.2,531.0,7.938e-01,6.179e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,6.224e-02,6.716e-01
IT0885A,"30/12/2021",33.70,18.47,731.772,4663.747,3.8,288.8,75.8,240.5,0.00,49187.3,28.0,1.662e+01,1.203e-01,8.043e+03,2.821e+04,8.352e-02,6.928e-02,2.166e-01,1.121e-01
IT0887A,"30/12/2021",35.00,24.08,808.674,4656.012,0.5,287.3,31.6,199.4,0.00,66160.4,87.0,9.648e+00,6.911e-02,4.174e+03,1.699e+04,9.507e-02,8.679e-02,5.829e-01,3.943e-02
IT0888A,"30/12/2021",32.85,27.08,833.033,4627.601,1.3,287.7,37.9,218.0,0.00,29478.0,218.0,6.351e+00,4.451e-02,1.165e+04,1.711e+04,4.211e-02,5.504e-02,5.880e-01,1.585e-01
IT0889A,"30/12/2021",50.40,26.65,833.528,4627.019,1.3,287.7,36.8,218.4,0.00,31720.7,221.0,6.503e+00,4.625e-02,1.119e+04,1.580e+04,4.666e-02,4.969e-02,5.356e-01,2.012e-01
IT0892A,"30/12/2021",29.00,58.39,687.272,4928.255,1.6,282.4,82.7,222.9,0.00,319291.2,71.0,3.084e+01,2.713e-01,5.551e+04,3.361e+04,4.247e-01,1.463e-01,1.456e-01,5.330e-02
IT0895A,"30/12/2021",40.00,54.89,753.645,4924.420,2.3,281.3,74.2,286.5,0.00,84055.2,1.0,1.920e+01,1.457e-01,1.646e+04,2.191e+04,1.655e-01,1.380e-01,6.393e-01,2.011e-03
IT0897A,"30/12/2021",NA,28.91,940.809,4534.661,1.8,288.8,101.7,502.1,0.00,616801.8,180.0,4.606e+01,3.625e-01,3.946e+04,3.042e+04,4.202e-01,1.256e-01,1.802e-02,7.081e-02
IT0898A,"30/12/2021",31.84,29.86,942.707,4535.862,1.6,288.9,95.9,535.4,0.00,637277.4,46.0,5.455e+01,3.969e-01,5.622e+04,4.617e+04,4.508e-01,1.826e-01,2.882e-03,3.858e-02
IT0903A,"30/12/2021",41.00,39.85,637.803,4930.661,1.2,284.0,75.1,161.9,0.00,34141.9,163.0,7.570e+00,6.867e-02,1.126e+04,0.000e+00,7.951e-02,5.010e-02,2.984e-01,3.018e-01
IT0906A,"30/12/2021",25.24,14.53,567.206,5112.996,0.7,279.5,19.0,70.8,0.00,32170.3,302.0,5.573e+00,0.000e+00,5.831e+03,5.298e+03,6.172e-02,2.268e-02,1.183e-01,6.114e-01
IT0908A,"30/12/2021",8.50,4.86,605.371,5147.216,0.9,273.2,46.8,84.6,0.04,10789.4,1219.0,3.280e+00,2.901e-02,1.252e+04,2.735e+03,3.947e-02,5.113e-02,1.511e-01,7.182e-01
IT0912A,"30/12/2021",23.30,62.25,512.939,5004.503,0.6,279.3,73.3,104.3,0.00,78984.9,74.0,1.544e+01,1.064e-01,1.369e+04,2.336e+04,1.720e-01,5.997e-02,6.063e-01,7.031e-02
IT0934A,"30/12/2021",38.17,24.77,986.039,4569.533,2.3,286.5,67.3,719.3,0.01,57997.7,152.0,9.211e+00,5.274e-02,7.656e+03,3.869e+04,1.242e-01,3.231e-02,4.994e-01,3.351e-02
IT0935A,"30/12/2021",NA,20.37,986.975,4546.372,4.2,284.5,65.5,639.0,0.00,91183.0,374.0,1.359e+01,8.047e-02,1.046e+04,3.265e+04,2.110e-01,2.066e-02,3.196e-01,1.431e-01
IT0936A,"30/12/2021",NA,20.20,987.323,4545.373,4.2,284.6,64.3,640.7,0.00,91954.9,354.0,1.346e+01,7.829e-02,1.084e+04,3.250e+04,2.081e-01,1.994e-02,3.373e-01,1.262e-01
IT0937A,"30/12/2021",NA,24.68,986.011,4568.624,2.4,286.4,64.8,713.3,0.01,60129.3,155.0,9.221e+00,5.349e-02,7.972e+03,3.527e+04,1.331e-01,2.476e-02,4.441e-01,4.511e-02
IT0938A,"30/12/2021",NA,20.42,991.070,4518.006,2.4,289.1,40.3,708.3,0.00,131447.8,31.0,2.068e+01,1.347e-01,1.645e+04,5.011e+04,1.767e-01,3.922e-02,1.981e-02,1.337e-01
IT0940A,"30/12/2021",20.00,61.89,631.909,4949.955,1.1,281.6,44.5,190.7,0.00,108641.8,48.0,1.825e+01,1.650e-01,2.938e+04,3.249e+04,2.180e-01,1.142e-01,5.263e-01,0.000e+00
IT0945A,"30/12/2021",35.00,39.58,669.145,4860.113,1.1,289.4,19.5,367.4,0.00,179743.8,57.0,3.194e+01,2.668e-01,1.838e+04,3.373e+04,2.511e-01,2.082e-01,2.799e-01,2.055e-01
IT0948A,"30/12/2021",28.00,31.35,681.037,4848.262,2.6,290.6,34.4,583.0,0.00,331754.4,59.0,2.847e+01,2.687e-01,6.315e+04,2.013e+04,4.433e-01,8.601e-02,2.670e-01,3.270e-03
IT0950A,"30/12/2021",29.00,23.68,733.706,4816.077,0.7,288.4,31.8,320.6,0.00,71534.3,262.0,1.104e+01,8.227e-02,2.589e+04,0.000e+00,1.323e-01,6.287e-02,3.383e-01,1.988e-01
IT0952A,"30/12/2021",19.10,25.82,770.993,4642.663,0.7,288.2,102.3,226.1,0.00,7421.9,67.0,2.538e+00,1.491e-02,0.000e+00,3.864e+04,3.124e-02,8.049e-03,6.430e-01,1.169e-01
IT0953A,"30/12/2021",33.10,29.99,790.762,4648.276,1.1,287.2,113.3,215.3,0.00,528844.9,50.0,4.522e+01,3.466e-01,8.749e+04,3.339e+04,5.839e-01,2.397e-01,7.894e-02,0.000e+00
IT0956A,"30/12/2021",44.00,34.26,796.226,4640.139,0.5,287.4,56.6,192.7,0.00,496771.6,50.0,3.885e+01,2.801e-01,5.172e+04,2.685e+04,5.085e-01,8.889e-02,3.076e-01,0.000e+00
IT0957A,"30/12/2021",33.80,31.24,803.343,4648.422,0.3,287.3,42.4,198.3,0.00,90018.9,59.0,2.190e+01,1.448e-01,1.275e+04,5.564e+04,2.298e-01,1.394e-01,5.369e-01,9.049e-03
IT0963A,"30/12/2021",59.00,72.16,754.868,5043.582,2.2,281.0,63.8,136.3,0.01,151128.8,1.0,2.751e+01,2.154e-01,4.060e+04,2.794e+04,2.352e-01,2.225e-01,2.999e-01,1.280e-02
IT0978A,"30/12/2021",NA,5.04,347.334,5068.979,1.2,275.8,102.4,119.1,0.02,4417.8,927.0,2.007e+00,1.188e-02,1.738e+04,2.168e+04,2.395e-02,8.412e-03,5.408e-02,7.788e-01
IT0979A,"30/12/2021",NA,6.04,362.902,5075.100,0.6,277.9,264.8,136.8,0.05,1396.1,1298.0,6.766e-01,3.946e-03,1.025e+04,3.268e+03,0.000e+00,0.000e+00,1.199e-01,7.645e-01
IT0980A,"30/12/2021",NA,9.85,367.641,5065.488,1.6,278.0,97.7,86.1,0.02,50348.8,577.0,1.054e+01,6.392e-02,1.677e+04,2.559e+04,1.323e-01,4.661e-02,1.020e-01,4.639e-01
IT0983A,"30/12/2021",8.15,10.82,369.621,5066.063,1.7,278.1,95.9,90.0,0.02,49592.6,580.0,1.157e+01,6.697e-02,1.839e+04,3.052e+04,1.284e-01,6.958e-02,8.216e-02,4.362e-01
IT0988A,"30/12/2021",47.00,7.71,403.790,5049.969,1.7,281.9,55.2,102.9,0.00,9605.4,312.0,3.301e+00,1.752e-02,1.300e+04,2.197e+04,3.988e-02,5.004e-03,5.353e-02,8.323e-01
IT0989A,"30/12/2021",13.90,7.60,825.193,4720.967,2.3,287.8,16.1,1151.0,0.00,1741.5,945.0,5.572e-01,3.473e-03,1.787e+04,0.000e+00,6.688e-03,0.000e+00,2.601e-01,5.915e-01
IT0991A,"30/12/2021",37.98,16.37,860.856,4628.601,0.5,288.1,15.9,356.3,0.00,25778.3,443.0,4.769e+00,2.487e-02,1.217e+04,0.000e+00,3.197e-02,7.844e-03,3.454e-01,2.517e-01
IT0992A,"30/12/2021",24.70,13.64,889.166,4623.612,1.2,287.6,15.8,343.2,0.00,8105.3,381.0,2.152e+00,1.162e-02,0.000e+00,9.679e+03,1.087e-02,3.335e-03,2.014e-01,3.810e-01
IT0997A,"30/12/2021",47.34,53.55,551.515,5060.450,0.7,281.9,36.4,91.8,0.00,193591.5,253.0,3.546e+01,2.464e-01,1.618e+04,5.610e+04,3.593e-01,1.668e-01,2.517e-01,1.081e-01
IT1001A,"30/12/2021",45.00,41.70,621.559,4855.646,0.7,286.2,57.5,114.8,0.00,77827.2,19.0,1.731e+01,1.268e-01,4.055e+04,2.353e+04,2.568e-01,9.006e-02,2.127e-01,8.440e-02
IT1010A,"30/12/2021",38.60,83.91,491.597,5034.891,0.8,279.6,112.8,164.1,0.00,70912.0,139.0,2.024e+01,1.317e-01,2.419e+04,2.293e+04,1.764e-01,9.721e-02,6.940e-01,1.395e-03
IT1011A,"30/12/2021",42.00,16.58,799.705,4718.418,1.8,289.2,24.2,194.3,0.00,94566.9,127.0,1.548e+01,9.901e-02,3.059e+04,2.180e+04,1.954e-01,1.072e-01,3.056e-01,1.683e-01
IT1016A,"30/12/2021",52.30,91.17,515.482,5035.152,0.6,280.5,89.7,193.9,0.00,838974.1,118.0,6.530e+01,5.090e-01,8.485e+04,1.970e+04,7.937e-01,1.582e-01,2.838e-02,0.000e+00
IT1026A,"30/12/2021",NA,10.44,495.772,4935.125,3.2,288.5,36.8,349.4,0.00,14759.6,379.0,3.742e+00,2.276e-02,1.518e+04,2.371e+04,9.285e-02,1.122e-02,1.772e-02,7.547e-01
IT1030A,"30/12/2021",NA,52.44,729.049,4907.350,2.0,282.9,62.1,279.1,0.00,47733.4,34.0,9.273e+00,8.791e-02,3.181e+04,0.000e+00,8.635e-02,7.097e-02,1.778e-01,4.759e-04
IT1034A,"30/12/2021",66.60,82.08,512.226,5056.376,1.1,280.6,71.7,140.5,0.00,188563.0,226.0,3.818e+01,2.976e-01,0.000e+00,1.944e+04,4.721e-01,1.418e-01,1.058e-01,9.118e-02
IT1037A,"30/12/2021",20.16,30.73,664.448,5103.237,0.6,281.9,20.3,127.2,0.00,92264.5,201.0,1.359e+01,9.989e-02,8.869e+03,6.173e+04,2.135e-01,2.981e-02,1.338e-01,4.616e-01
IT1041A,"30/12/2021",NA,21.44,988.252,4521.021,2.6,288.3,35.2,665.3,0.00,143725.0,47.0,1.366e+01,9.035e-02,1.756e+04,4.915e+04,1.931e-01,1.512e-02,5.742e-03,3.683e-01
IT1043A,"30/12/2021",NA,41.68,784.592,4884.956,2.5,281.6,101.2,280.1,0.00,110936.5,5.0,2.679e+01,1.998e-01,3.415e+04,1.852e+04,2.409e-01,7.701e-02,3.017e-01,3.814e-02
