"id","UTMX","UTMY","PM10","ENS","Q0","Q1","QM","Q3","Q4","P40","P50"
13574,582818,5112558,17.1286919984514,22.08,0.039768062210486,2.12427434320317,17.1286919984514,138.114029629247,7377.58073362826,0.138434554718416,0.0848028836320143
13575,586818,5112558,7.9302864657931,22.43,0.0178530388534846,0.973124431791064,7.9302864657931,64.626312293682,3522.61841503056,0.0994766403441837,0.0719153482736156
13576,590818,5112558,5.45700312429584,19.06,0.0169028302457617,0.74735067289159,5.45700312429584,39.8459306704795,1761.7690449232,0.0951347457725618,0.0726264758490851
13577,594818,5112558,5.07681927325619,12,0.0389435311882323,0.949937460794578,5.07681927325619,27.1324113397389,661.832482748605,0.0886208438107598,0.0674365588789481
13578,598818,5112558,3.76546153029818,8.87,0.0522302446421358,0.863880059374744,3.76546153029818,16.4128114572036,271.465328820557,0.0902898287463204,0.071403975771682
13579,602818,5112558,5.12850346074269,8.67,0.0743887061507973,1.19483073668914,5.12850346074269,22.0127813415069,353.569098157621,0.084746863974392,0.063869502602715
13580,606818,5112558,3.76186072124712,8,0.0638820527306202,0.925289795289895,3.76186072124712,15.2942312323116,221.526946632989,0.0891370560729025,0.0703552484247993
13581,610818,5112558,0.598486291641118,7.08,0.0129127765729694,0.159851047920901,0.598486291641118,2.24074753303824,27.7388708197844,0.113564352055092,0.101700183417173
13582,614818,5112558,0.480558519294457,6.73,0.0114516107154198,0.132818510942221,0.480558519294457,1.73873723495472,20.1662889357146,0.115721620479812,0.104369727434925
13583,618818,5112558,0.386651742968338,6.61,0.00954453229094405,0.108168920290835,0.386651742968338,1.38209358047111,15.6633731002514,0.11755628143498,0.106675993087095
13584,622818,5112558,0.359592719150806,6.86,0.00825364420593591,0.0981112583483753,0.359592719150806,1.31796213648718,15.6666462037792,0.118601714976466,0.107860752919144
13585,626818,5112558,1.58941222774115,7.23,0.0329121633152293,0.418558893587988,1.58941222774115,6.0355454594158,76.7567663510021,0.103122130976232,0.0882833367594137
13586,630818,5112558,2.87742072844389,7.83,0.0509638822324606,0.718075683431586,2.87742072844389,11.5301913705137,162.459170804791,0.0951091748583798,0.0776596115684737
13587,634818,5112558,4.74701873343898,8.49,0.0717456092292027,1.12171423080822,4.74701873343898,20.0890621128914,314.084542562479,0.088211496385402,0.0676684336979792
13588,638818,5112558,3.45142346022109,9.26,0.0440023150136724,0.76918187831661,3.45142346022109,15.4870053983008,270.720390462708,0.0932735002305611,0.0747695329010609
13589,642818,5112558,0.814666154436774,10.04,0.00886375359607783,0.171917684067729,0.814666154436774,3.86045767649672,74.8758340347455,0.111778537289883,0.0990692600203809
13590,646818,5112558,1.01396017026404,10.39,0.0103155178836241,0.209085602657801,1.01396017026404,4.91719761577532,99.6668551672055,0.108899182412859,0.0955666291355161
13591,650818,5112558,4.85203671197537,10.87,0.0451805477775065,0.970505211571923,4.85203671197537,24.2577370771925,521.070713225781,0.0832955801674684,0.0630626730486925
13592,654818,5112558,3.7127147454896,13.55,0.0224456058112722,0.640044441713906,3.7127147454896,21.536396354704,614.118010325808,0.0925341436481621,0.0735684321953126
13593,658818,5112558,5.53803010250275,16.6,0.0224898936763415,0.832539624024675,5.53803010250275,36.8388200767699,1363.71375772621,0.0994579070087885,0.0764120927265026
13594,662818,5112558,21.3621103532881,21.71,0.0512671341226959,2.67966685097639,21.3621103532881,170.297198914776,8901.21452183995,0.188286355162202,0.115305395080109
13595,666818,5112558,12.6515750906397,24.66,0.0236531131389571,1.45632913470757,12.6515750906397,109.908089084707,6767.07337988707,0.103385148500992,0.065875261410187
13596,670818,5112558,9.87617975893446,18.59,0.032125292882401,1.37553944107439,9.87617975893446,70.909581883455,3036.20349821684,0.0904251691702181,0.0603771273127102
13597,674818,5112558,6.92589426541479,13.57,0.0417503524471432,1.19278552072062,6.92589426541479,40.215118763955,1148.92470516109,0.0854130742085463,0.0613151249173661
13598,678818,5112558,3.6625392430697,11.45,0.0308007765591228,0.707341010505701,3.6625392430697,18.9642527547432,435.514789092305,0.0903232168007225,0.0716346585884851
13599,682818,5112558,2.29773748871065,10,0.0251962799754484,0.486195192062435,2.29773748871065,10.85900817865,209.538772079482,0.0947794605502211,0.0786295301454153
13600,686818,5112558,1.4073162927186,9.93,0.0156461357552364,0.299198675061352,1.4073162927186,6.61947833607583,126.583277732866,0.102248400756117,0.0879587870175365
13601,690818,5112558,4.12677267836083,9.71,0.0479398213334205,0.890720186359157,4.12677267836083,19.1196438563687,355.242307233903,0.0818303289423707,0.0630452993764784
13602,694818,5112558,2.47908716564249,9.24,0.0317401892958935,0.553293986836062,2.47908716564249,11.1077895677083,193.630640244747,0.0912193580006383,0.0748962258879049
13603,698818,5112558,1.43661202563012,8.85,0.0200154238644759,0.330092736026643,1.43661202563012,6.25234634675056,103.113185419375,0.0997330999598276,0.0854776295164482
13604,702818,5112558,2.98830934876793,8.52,0.0448536157207564,0.704455531519512,2.98830934876793,12.6764463679799,199.091926491032,0.0860313647259478,0.06902771274738
13605,706818,5112558,1.73342400023396,8.39,0.0268141868777385,0.412892344968442,1.73342400023396,7.27734190571339,112.058544914584,0.0965267684033102,0.0816387643595555
13606,710818,5112558,10.3422827784186,8.44,0.158131567271425,2.45362350068732,10.3422827784186,43.5938166710624,676.416574593086,0.067592838247288,0.0408927407702478
13607,714818,5112558,3.37252619027801,8.62,0.0494760229952006,0.78879703406569,3.37252619027801,14.4193403536097,229.887776251021,0.0852545625100777,0.0675580177553876
13608,718818,5112558,4.78314629041455,8.93,0.0654755340928391,1.09238090702799,4.78314629041455,20.9436912420516,349.420417144924,0.0789603866720116,0.0593247824602451
13609,722818,5112558,3.86458915410586,9.01,0.0519848895084657,0.877306293654835,3.86458915410586,17.0237571963762,287.295971411087,0.0823845551311436,0.0640228725470733
13610,726818,5112558,7.04172987377536,8.99,0.0951359623114391,1.60095168271185,7.04172987377536,30.9728020843369,521.21152096927,0.0696300749024863,0.0476091486386205
13611,730818,5112558,3.59828506803574,9.76,0.0413818173482162,0.773965863736571,3.59828506803574,16.7289748004389,312.882716626439,0.0866501464965026,0.0683969887458983
13612,734818,5112558,10.2538044072865,10.78,0.0970486387011782,2.06250143270887,10.2538044072865,50.9771790484514,1083.37949125309,0.0783183322773986,0.0496072303886381
