"id","UTMX","UTMY","PM10","ENS","Q0","Q1","QM","Q3","Q4","P40","P50"
3628,734818,5216558,7.21292466467108,5.11,0.294870920867023,2.40042842158158,7.21292466467108,21.673748631897,176.437480051424,0.0588136954210046,0.0384762014965797
3629,738818,5216558,7.36687848753794,5.03,0.310624368429438,2.47789609630418,7.36687848753794,21.90200740503,174.715521916554,0.0610944839151907,0.040101692157946
3630,742818,5216558,6.70029130837369,4.97,0.289241258566725,2.27200058172371,6.70029130837369,19.7596356172621,155.212654790435,0.0547943088889542,0.0359402939889463
4009,722818,5212558,7.23478192828297,5.17,0.289074429566925,2.38881978250795,7.23478192828297,21.9112676197187,181.067794990466,0.0587374484253287,0.038384776713969
4010,726818,5212558,7.81632994995212,5.21,0.307628638577663,2.5674570489516,7.81632994995212,23.7959244192484,198.599890338541,0.0646500288323381,0.042337229782738
4011,730818,5212558,8.01934949299309,5.21,0.315618913557129,2.63414358344962,8.01934949299309,24.4139942464903,203.758277873699,0.0670191716376704,0.0439648268673904
4012,734818,5212558,7.70625207616788,5.15,0.310260635768755,2.55115315013345,7.70625207616788,23.2782265770032,191.407849449854,0.0639466861066904,0.0419267823385339
4013,738818,5212558,6.82519975814469,5.08,0.282259074145557,2.28043410646261,6.82519975814469,20.4274052938271,165.037570110344,0.055429822278602,0.0362840548422059
4385,690818,5208558,8.11306075501933,4.83,0.370401711397678,2.80459011409187,8.11306075501933,23.4692957391201,177.703700574877,0.0743494718846656,0.0498685594745813
4387,698818,5208558,7.25341643834812,4.7,0.349345389945871,2.55399178435661,7.25341643834812,20.5999292364022,150.601815688052,0.0653985412810979,0.043777686067202
4392,718818,5208558,6.60173513507032,5.01,0.280544241359246,2.22651037578863,6.60173513507032,19.574535680385,155.351279293638,0.053070236965838,0.0346912154486483
4393,722818,5208558,7.70330014189218,5.17,0.307794639337358,2.54351768331953,7.70330014189218,23.3302223394141,192.793588620741,0.0634788591009833,0.0415515024746341
4394,726818,5208558,8.26761818685639,5.24,0.321748844945832,2.70519659349006,8.26761818685639,25.2674835714817,212.443685680196,0.069838171314934,0.045892836190211
4395,730818,5208558,7.55760970756725,5.24,0.294117621182233,2.47287907759709,7.55760970756725,23.0975566130051,194.199396358252,0.0618045181083684,0.0404054280924957
4396,734818,5208558,7.37125816922403,5.21,0.290111872160253,2.42126277516371,7.37125816922403,22.4409541808936,187.291359683957,0.0600269372796857,0.0392336224730404
4764,670818,5204558,5.30328409023249,4.3,0.304067171387258,1.98279087690055,5.30328409023249,14.1844621484627,92.495424656986,0.0477966237292448,0.0321093778546054
4765,674818,5204558,6.0731393335083,4.4,0.33286579782047,2.23568704400184,6.0731393335083,16.4973990716454,110.804479179619,0.0543828795245125,0.0364372003165739
4766,678818,5204558,6.84186100541621,4.52,0.355734929068131,2.47337568961987,6.84186100541621,18.9259812869872,131.589726485559,0.0618716063407913,0.0414801048371327
4767,682818,5204558,7.16289095244323,4.74,0.339302553713327,2.5077415440044,7.16289095244323,20.4594476329747,151.213146600546,0.0631197824346696,0.0420406061511534
4768,686818,5204558,7.93590537349785,4.92,0.349437734247487,2.70939990603671,7.93590537349785,23.2444808006348,180.228372395833,0.0706821898277531,0.0471019580640797
4769,690818,5204558,7.49569577662352,4.81,0.345010386660292,2.59843638945667,7.49569577662352,21.6227941556191,162.851488964051,0.0668707237048523,0.0446286921852462
4770,694818,5204558,7.72281697990337,4.71,0.370406845220592,2.71537640082469,7.72281697990337,21.9645063155775,161.017278364726,0.0709141116794796,0.0476256476347112
4771,698818,5204558,7.58780421458239,4.68,0.368517726839853,2.67942841319296,7.58780421458239,21.4877070480211,156.23338744802,0.0696452384755933,0.0467813796892636
4772,702818,5204558,7.06188019106211,4.64,0.348794082528476,2.50819211962338,7.06188019106211,19.8829074705823,142.978778399556,0.06361728906268,0.0425945843119935
4773,706818,5204558,6.53659231084191,4.6,0.328374873257566,2.33522125228074,6.53659231084191,18.2967840826335,130.116651783658,0.0579687505925056,0.0387223698789113
4774,710818,5204558,6.56763173592986,4.64,0.324382604029144,2.33264820684676,6.56763173592986,18.4913380818365,132.971947579894,0.0572805227366604,0.038121266760296
4775,714818,5204558,6.41805174370971,4.8,0.296616239153825,2.22798869124055,6.41805174370971,18.4881495794307,138.87098124649,0.0532365599961888,0.0350617933590483
4776,718818,5204558,6.81703845595314,4.98,0.293123976173285,2.30845651847659,6.81703845595314,20.1312058243194,158.540471225292,0.0555794084120696,0.0364147231452262
4777,722818,5204558,8.00079560017557,5.17,0.31968142884318,2.64174635738301,8.00079560017557,24.2312173751615,200.239127019137,0.0673469434248768,0.0442603863134148
4778,726818,5204558,7.56673041497062,5.26,0.292282066626274,2.4695098734415,7.56673041497062,23.1849282274991,195.890941355807,0.0615910558932463,0.0402200549962916
4779,730818,5204558,7.58857212205359,5.28,0.290953512053481,2.47030679024365,7.58857212205359,23.311447419828,197.923119900418,0.0622308590081371,0.0407059613930666
4780,734818,5204558,7.84584919206005,5.26,0.303063660330271,2.56060424816925,7.84584919206005,24.0401653588448,203.116894574116,0.0652093478721704,0.0427485010624213
4781,738818,5204558,7.38014492601097,5.23,0.288288592131494,2.41792522263524,7.38014492601097,22.5261470532838,188.930608478889,0.0606418815658677,0.0397172019615944
5147,666818,5200558,5.94241771062719,4.29,0.342270651865705,2.225241831085,5.94241771062719,15.8689845545273,103.170774517445,0.0546159545145812,0.0367999539516351
5148,670818,5200558,6.21396637561732,4.24,0.366230419857391,2.3454007463713,6.21396637561732,16.4634458213777,105.434655407212,0.0581727238400636,0.0393331605867614
