"UTMX","UTMY"
1013.474,4079.232
1013.423,4079.244
1013.395,4079.249
1013.385,4079.251
1013.212,4079.275
1013.128,4079.284
1012.952,4079.277
1010.709,4079.132
1010.670,4079.125
1010.601,4079.111
1010.337,4079.038
1010.330,4079.033
1010.299,4079.007
1010.242,4078.958
1010.137,4078.887
1009.940,4078.756
1009.854,4078.701
1009.844,4078.697
1009.807,4078.685
1009.765,4078.678
1009.687,4078.674
1009.423,4078.691
1009.350,4078.706
1008.341,4079.070
1008.260,4079.103
1008.052,4079.212
1008.005,4079.238
1007.918,4079.327
1007.902,4079.410
1007.904,4079.425
1007.920,4079.474
1007.935,4079.483
1007.952,4079.503
1007.961,4079.577
1007.961,4079.605
1007.961,4079.631
1007.907,4079.705
1007.313,4080.433
1007.141,4080.641
1007.067,4080.728
1006.945,4080.862
1006.491,4081.333
1006.482,4081.340
1006.459,4081.354
1006.407,4081.383
1005.901,4081.651
1005.553,4081.825
1005.372,4081.909
1005.299,4081.942
1005.234,4081.964
1005.178,4081.976
1005.025,4082.005
1004.905,4082.024
1004.505,4082.190
1004.329,4082.330
1003.993,4082.705
1003.975,4082.730
1003.906,4082.829
1003.872,4082.881
1003.867,4082.895
1003.860,4082.907
1003.752,4083.024
1003.688,4083.090
1003.545,4083.224
1002.541,4083.616
1002.427,4083.594
1002.404,4083.594
1001.901,4083.631
1001.885,4083.632
1001.809,4083.645
1001.750,4083.655
1000.616,4083.866
1000.120,4083.994
999.923,4084.063
999.871,4084.082
999.827,4084.100
999.651,4084.176
999.570,4084.215
999.547,4084.236
999.568,4084.271
999.552,4084.295
999.519,4084.330
999.406,4084.434
999.296,4084.522
999.274,4084.537
999.250,4084.553
999.192,4084.592
999.154,4084.615
999.082,4084.652
998.963,4084.705
998.897,4084.727
998.828,4084.738
995.989,4085.160
995.954,4085.164
995.900,4085.166
995.809,4085.167
995.230,4085.164
995.213,4085.162
995.041,4085.124
994.994,4085.108
994.905,4085.075
994.882,4085.066
994.872,4085.053
994.865,4085.037
994.868,4085.016
994.921,4084.933
994.966,4084.863
994.995,4084.759
993.786,4084.818
993.759,4084.826
993.670,4084.874
993.457,4085.018
993.438,4085.033
993.428,4085.041
993.370,4085.124
992.504,4085.487
992.433,4085.516
992.408,4085.524
992.204,4085.549
992.140,4085.552
991.410,4085.513
991.287,4085.484
991.236,4085.461
991.174,4085.432
991.110,4085.396
991.051,4085.354
990.695,4085.314
990.368,4085.296
990.272,4085.397
989.342,4086.543
989.016,4087.049
988.987,4087.149
988.925,4087.261
987.776,4088.333
987.510,4088.499
987.229,4088.253
987.209,4088.243
987.198,4088.249
987.108,4088.415
986.951,4088.767
986.975,4088.869
987.018,4088.942
987.103,4089.128
987.111,4089.334
987.112,4089.367
987.069,4089.642
987.031,4089.795
986.900,4090.323
986.803,4090.686
986.746,4090.900
986.724,4090.976
986.712,4091.014
986.698,4091.051
986.668,4091.116
986.606,4091.203
986.594,4091.216
986.580,4091.219
986.467,4091.202
986.363,4091.410
986.183,4091.969
986.092,4092.266
986.062,4092.457
986.008,4092.656
985.783,4093.362
985.777,4093.382
985.754,4093.448
985.710,4093.574
985.552,4094.007
985.456,4094.255
985.429,4094.315
985.339,4094.441
984.949,4094.933
984.889,4095.201
984.851,4095.325
984.837,4095.368
984.731,4095.625
984.674,4095.765
984.636,4095.850
984.595,4095.926
984.480,4096.046
984.466,4096.055
983.874,4096.588
983.864,4096.622
983.247,4097.930
983.229,4097.965
983.086,4098.201
983.050,4098.258
982.825,4098.606
982.697,4098.801
982.638,4098.881
982.206,4099.462
981.157,4100.932
980.997,4101.208
980.900,4101.366
980.809,4101.514
980.755,4101.600
980.532,4101.954
979.938,4102.864
979.900,4102.921
979.541,4103.427
979.434,4103.570
978.804,4104.361
978.026,4105.322
977.972,4105.385
977.641,4105.774
977.498,4105.936
977.136,4106.324
976.569,4106.926
975.316,4108.233
975.159,4108.389
975.125,4108.390
974.902,4108.617
974.026,4109.500
972.878,4110.592
971.573,4111.803
971.366,4111.984
971.295,4112.041
971.185,4112.123
970.334,4112.600
968.811,4113.481
968.646,4113.579
967.535,4114.333
966.393,4114.982
966.303,4115.031
966.286,4115.036
966.278,4115.039
966.241,4115.051
966.216,4115.059
965.979,4115.107
965.932,4115.114
965.908,4115.117
965.253,4115.193
965.190,4115.195
965.092,4115.191
963.539,4115.907
963.468,4115.948
962.443,4116.449
962.205,4116.556
962.124,4116.586
959.678,4117.504
959.377,4117.601
958.596,4117.836
958.430,4117.883
957.250,4118.114
956.876,4118.177
956.660,4118.195
956.501,4118.194
955.802,4118.262
954.734,4118.541
954.511,4118.589
953.462,4118.812
953.106,4118.879
951.759,4119.082
951.532,4119.111
951.414,4119.126
950.537,4119.173
950.257,4119.163
949.445,4119.071
947.887,4118.716
947.758,4118.668
947.646,4118.528
947.601,4118.545
947.558,4118.560
947.302,4118.621
946.818,4118.709
946.716,4118.723
946.584,4118.730
944.665,4118.760
944.154,4118.763
944.072,4118.759
943.895,4118.746
942.741,4118.623
942.513,4118.591
942.431,4118.576
942.369,4118.563
942.207,4118.523
942.153,4118.505
942.107,4118.488
941.785,4118.357
941.720,4118.329
939.792,4117.443
939.759,4117.407
939.698,4117.220
939.707,4117.185
939.649,4117.153
938.732,4116.976
938.235,4117.048
938.221,4117.061
938.186,4117.088
938.174,4117.096
938.118,4117.123
938.086,4117.132
937.983,4117.157
937.954,4117.162
937.787,4117.184
937.764,4117.184
937.488,4117.188
937.451,4117.187
937.399,4117.184
937.344,4117.179
937.301,4117.168
936.973,4117.082
936.367,4116.898
936.212,4116.807
936.197,4116.796
935.140,4116.907
934.457,4117.096
933.641,4117.364
931.864,4118.386
931.786,4118.792
931.761,4118.868
931.725,4118.965
931.640,4119.148
931.487,4119.438
931.122,4119.871
930.973,4120.040
930.451,4120.628
930.344,4120.725
930.241,4120.813
929.903,4121.081
929.845,4121.121
929.668,4121.231
929.554,4121.283
929.502,4121.301
929.446,4121.313
929.236,4121.358
929.062,4121.522
929.039,4121.539
928.969,4121.582
928.607,4121.786
928.552,4121.810
928.332,4121.856
927.926,4121.896
927.779,4121.891
927.750,4121.889
927.719,4121.887
927.138,4121.784
925.978,4121.753
925.957,4121.756
925.909,4121.782
925.864,4121.807
925.828,4121.836
925.804,4121.854
925.430,4121.906
925.354,4121.906
924.511,4121.774
923.463,4121.752
922.064,4122.012
922.004,4122.040
921.965,4122.063
921.046,4122.763
920.637,4123.114
920.617,4123.138
920.580,4123.186
920.574,4123.197
920.638,4123.301
920.657,4123.327
920.662,4123.355
920.649,4123.375
920.627,4123.403
920.009,4124.010
919.945,4124.067
919.864,4124.130
919.854,4124.138
919.723,4124.220
919.705,4124.231
919.470,4124.338
919.375,4124.374
919.342,4124.382
919.222,4124.407
919.191,4124.412
919.160,4124.406
919.123,4124.390
919.063,4124.351
918.979,4124.290
918.343,4124.357
918.127,4124.442
918.085,4124.460
916.779,4125.357
916.534,4125.616
916.509,4125.630
915.837,4125.973
914.483,4126.549
914.360,4126.580
914.314,4126.585
914.222,4126.575
914.174,4126.567
914.005,4126.523
913.845,4126.981
913.708,4127.515
913.243,4128.510
913.170,4128.627
913.115,4128.713
912.947,4128.972
912.923,4129.008
912.887,4129.058
912.543,4129.483
912.480,4129.558
911.901,4130.185
911.650,4130.423
911.409,4130.598
911.261,4130.704
911.147,4130.779
911.008,4130.856
910.818,4130.947
910.776,4130.965
910.665,4130.998
910.474,4131.044
910.445,4131.045
910.400,4131.045
910.372,4131.045
910.340,4131.037
910.314,4131.029
909.362,4131.699
908.469,4132.572
907.730,4133.246
907.669,4133.298
907.417,4133.434
907.100,4133.575
907.048,4133.590
905.969,4134.318
905.959,4134.339
905.912,4134.417
905.892,4134.441
905.671,4134.691
904.930,4135.522
904.893,4135.561
904.851,4135.597
904.650,4135.766
904.532,4135.861
904.394,4135.966
904.215,4136.101
904.137,4136.155
903.926,4136.277
903.862,4136.309
903.854,4136.313
903.755,4136.360
903.588,4136.425
903.542,4136.429
903.522,4136.429
903.492,4136.425
903.179,4136.399
902.749,4136.325
902.724,4136.320
902.699,4136.309
902.354,4135.846
901.128,4136.262
900.637,4136.451
900.209,4136.692
900.017,4136.765
899.872,4136.790
899.586,4136.813
899.447,4136.806
899.136,4136.756
898.983,4136.719
898.895,4136.677
898.816,4136.629
898.760,4136.556
898.723,4136.499
898.704,4136.445
897.915,4136.391
897.421,4136.272
896.068,4136.880
895.950,4136.943
895.880,4136.967
895.836,4136.979
895.785,4136.984
895.706,4136.977
894.912,4136.868
894.790,4136.851
894.375,4136.992
893.374,4137.625
892.355,4138.104
892.384,4138.227
892.392,4138.276
892.394,4138.291
892.391,4138.308
892.355,4138.431
892.316,4138.491
892.228,4138.626
892.191,4138.672
892.102,4138.779
892.067,4138.821
892.024,4138.869
891.998,4138.893
891.974,4138.916
891.300,4139.574
891.056,4139.885
890.793,4140.210
890.764,4140.244
890.701,4140.319
890.535,4140.517
890.385,4140.666
890.183,4140.830
890.149,4140.853
890.047,4140.916
889.938,4140.959
889.810,4141.000
889.764,4141.004
889.484,4140.975
889.376,4140.959
889.345,4140.955
888.941,4141.103
888.808,4141.198
888.542,4141.460
888.427,4141.612
888.391,4141.656
888.310,4141.744
887.870,4142.144
887.592,4142.335
887.538,4142.371
887.472,4142.412
887.419,4142.444
886.152,4143.025
885.692,4143.422
885.650,4143.458
885.581,4143.506
885.513,4143.541
885.424,4143.580
885.333,4143.618
885.236,4143.647
885.086,4143.678
884.924,4143.697
884.872,4143.698
884.824,4143.689
884.763,4143.663
884.702,4143.635
884.664,4143.614
884.610,4143.584
884.517,4143.550
884.420,4143.549
884.381,4143.551
882.907,4143.948
882.871,4143.959
882.788,4143.994
882.758,4144.015
882.642,4144.137
882.635,4144.158
882.620,4144.205
882.573,4144.324
882.521,4144.438
882.430,4144.585
881.872,4145.325
881.834,4145.367
881.724,4145.490
881.638,4145.580
881.622,4145.597
881.036,4146.136
880.875,4146.270
880.648,4146.432
880.549,4146.499
880.429,4146.563
880.354,4146.603
880.193,4146.686
880.045,4146.738
880.014,4146.766
879.983,4146.780
879.861,4146.816
879.537,4146.911
879.497,4146.915
879.425,4146.920
879.140,4146.919
879.059,4146.917
878.992,4146.913
878.944,4146.899
878.685,4146.735
878.617,4146.684
878.206,4146.896
877.893,4147.460
877.911,4147.509
877.919,4147.537
877.884,4147.698
877.849,4147.798
877.729,4148.120
877.676,4148.239
877.368,4148.926
877.109,4149.459
876.937,4149.810
876.900,4149.873
876.840,4149.963
876.815,4150.000
876.467,4150.472
875.680,4151.198
875.538,4151.295
875.343,4151.367
875.270,4151.383
875.191,4151.391
875.148,4151.389
874.753,4151.832
874.358,4152.325
874.108,4152.747
873.986,4152.990
873.531,4153.616
873.438,4153.738
873.292,4153.914
873.051,4154.177
872.950,4154.263
872.833,4154.361
872.692,4154.468
872.516,4154.589
872.417,4154.646
872.312,4154.690
872.191,4154.724
872.058,4154.736
871.721,4154.654
871.706,4154.653
871.636,4154.658
871.469,4154.679
871.301,4154.704
871.229,4154.715
871.185,4154.724
871.161,4154.739
871.136,4154.765
871.114,4154.807
870.978,4155.081
870.818,4155.408
870.794,4155.488
870.752,4155.613
870.613,4155.896
870.568,4155.961
870.534,4156.009
870.384,4156.213
870.344,4156.259
870.306,4156.291
868.966,4157.383
868.903,4157.431
868.842,4157.476
868.779,4157.522
868.679,4157.586
868.652,4157.602
868.615,4157.623
867.606,4158.011
867.425,4158.074
867.310,4158.099
866.782,4158.129
866.411,4158.110
865.708,4157.912
865.596,4157.878
865.469,4157.815
865.453,4157.790
865.430,4157.741
865.414,4157.700
865.390,4157.645
865.376,4157.629
865.288,4157.539
865.246,4157.527
865.225,4157.528
864.440,4157.782
864.312,4157.898
864.220,4157.977
864.163,4158.014
862.394,4158.457
862.308,4158.477
862.266,4158.486
861.879,4158.560
860.526,4158.796
860.514,4158.797
860.494,4158.796
859.330,4158.682
859.230,4158.671
858.532,4158.552
858.461,4158.536
858.034,4158.394
857.870,4158.293
857.782,4158.207
857.765,4158.189
857.752,4158.166
857.491,4157.896
857.226,4157.631
857.169,4157.579
857.066,4157.536
855.739,4157.415
855.428,4157.448
855.147,4157.586
854.821,4157.824
854.779,4157.862
854.752,4157.889
854.736,4157.910
854.722,4157.942
854.715,4157.984
854.720,4158.048
854.810,4158.212
854.893,4158.350
854.938,4158.393
854.945,4158.425
854.955,4158.539
854.934,4158.650
854.884,4158.814
854.841,4158.919
854.804,4159.004
854.769,4159.077
854.673,4159.254
854.637,4159.315
854.366,4159.722
854.343,4159.754
852.835,4161.885
852.757,4161.988
852.730,4162.019
852.686,4162.054
852.629,4162.066
852.586,4162.179
852.542,4162.247
852.519,4162.279
852.448,4162.366
852.401,4162.409
852.355,4162.449
852.229,4162.551
852.161,4162.604
852.083,4162.651
852.022,4162.695
851.836,4162.855
851.531,4163.120
850.861,4163.731
850.507,4164.134
850.353,4164.341
850.177,4164.568
850.041,4164.689
849.853,4164.837
849.578,4165.046
849.475,4165.118
849.418,4165.151
848.468,4165.594
848.258,4165.681
847.608,4165.815
846.001,4166.116
845.914,4166.121
845.713,4166.122
845.571,4166.094
845.455,4166.056
845.058,4165.843
844.928,4165.722
844.914,4165.703
845.070,4165.583
845.252,4165.625
845.376,4165.599
845.378,4165.588
845.372,4165.570
845.047,4165.547
844.645,4165.700
844.453,4165.794
844.128,4166.039
843.974,4166.033
843.364,4166.044
843.306,4166.053
843.033,4166.135
842.525,4166.254
841.727,4166.401
841.655,4166.413
841.529,4166.431
841.276,4166.465
841.086,4166.483
840.721,4166.512
840.568,4166.515
840.368,4166.519
840.200,4166.493
840.179,4166.486
840.160,4166.478
840.093,4166.426
840.060,4166.391
840.049,4166.377
840.008,4166.345
839.888,4166.332
839.108,4166.338
838.378,4166.350
836.574,4166.266
833.904,4166.034
832.483,4165.756
831.635,4165.490
831.002,4165.286
830.027,4164.942
829.656,4164.805
829.576,4164.774
829.429,4164.716
829.369,4164.692
829.073,4164.525
828.376,4164.301
827.395,4164.012
826.355,4163.780
825.675,4163.528
825.484,4163.413
825.404,4163.377
824.850,4163.330
824.441,4163.337
823.601,4164.026
822.859,4165.005
822.827,4165.012
822.692,4164.989
822.370,4165.027
822.343,4165.046
822.316,4165.069
822.301,4165.090
822.261,4165.146
822.269,4165.245
822.293,4165.284
821.893,4165.944
821.189,4166.877
820.474,4167.806
820.440,4167.847
820.422,4167.855
820.410,4167.860
820.387,4167.867
820.367,4167.892
820.066,4168.372
819.769,4168.903
819.754,4168.934
819.517,4169.429
819.462,4169.564
819.324,4169.939
819.159,4170.439
819.042,4170.797
818.987,4170.972
818.974,4171.017
818.943,4171.202
818.924,4171.431
818.872,4171.537
818.763,4171.663
818.722,4171.708
818.680,4171.747
818.617,4171.802
818.504,4171.901
818.224,4172.138
818.141,4172.186
817.703,4172.374
817.400,4172.525
816.844,4173.036
816.468,4173.498
816.389,4173.519
815.788,4173.134
815.499,4173.382
814.763,4174.078
814.722,4174.116
814.712,4174.123
814.670,4174.148
814.664,4174.151
814.639,4174.165
814.631,4174.169
814.613,4174.175
814.500,4174.213
814.120,4174.334
813.995,4174.367
813.981,4174.369
813.887,4174.384
813.847,4174.389
813.794,4174.394
813.713,4174.402
813.621,4174.407
813.517,4174.410
813.440,4174.405
813.371,4174.396
813.264,4174.378
813.097,4174.337
812.509,4174.188
812.405,4174.126
812.366,4174.102
812.190,4173.948
811.724,4173.825
810.344,4173.997
810.312,4174.006
810.314,4174.033
810.327,4174.171
810.331,4174.175
810.330,4174.220
810.329,4174.254
810.319,4174.428
810.280,4174.510
810.250,4174.554
809.483,4175.123
808.806,4175.487
808.353,4176.286
808.347,4176.300
808.108,4176.826
808.076,4176.873
807.841,4177.108
807.771,4177.148
807.740,4177.162
807.672,4177.175
807.560,4177.198
807.329,4177.257
807.226,4177.359
806.553,4178.025
806.483,4178.105
806.082,4178.578
806.054,4178.633
806.024,4178.697
806.020,4178.708
806.027,4178.766
806.045,4178.902
806.051,4178.912
806.087,4178.972
806.108,4178.986
806.197,4179.018
806.249,4179.031
806.265,4179.043
806.285,4179.074
806.355,4179.282
806.358,4179.308
806.351,4179.344
806.341,4179.397
805.883,4180.509
805.890,4181.431
806.005,4182.168
806.010,4182.213
806.004,4182.400
805.955,4182.782
805.912,4182.977
805.861,4183.136
805.832,4183.219
805.753,4183.422
805.117,4184.431
805.093,4184.456
805.068,4184.482
805.029,4184.521
804.978,4184.553
804.816,4184.665
804.637,4185.161
804.600,4185.278
804.541,4185.522
804.527,4185.582
804.510,4185.688
804.505,4185.762
804.504,4185.786
804.495,4185.821
804.457,4185.947
804.389,4186.147
804.360,4186.214
804.317,4186.303
804.300,4186.333
804.037,4186.793
804.019,4186.825
803.926,4186.971
803.224,4187.901
803.201,4187.925
803.095,4188.029
802.899,4188.181
802.893,4188.185
802.357,4188.503
801.599,4189.294
801.594,4189.501
801.876,4189.814
802.525,4190.384
802.950,4190.691
803.159,4190.492
803.887,4190.662
804.365,4190.777
804.615,4191.048
804.621,4191.055
804.726,4191.192
804.915,4191.599
805.108,4192.041
805.241,4192.385
805.277,4193.204
805.277,4193.241
805.272,4193.272
805.185,4193.598
805.097,4193.764
805.092,4193.772
805.690,4195.030
805.921,4195.499
805.935,4195.529
805.942,4195.544
805.953,4195.568
805.960,4195.629
805.922,4195.656
805.745,4195.759
806.102,4196.456
806.614,4197.513
806.621,4197.530
806.636,4197.639
806.627,4197.708
806.618,4197.751
806.604,4197.804
806.561,4197.962
806.413,4198.236
806.400,4198.258
806.283,4198.402
806.204,4198.456
805.760,4198.711
805.738,4198.718
805.680,4198.722
804.865,4199.477
804.838,4199.520
804.157,4201.069
804.129,4201.293
804.181,4201.411
804.285,4201.533
804.414,4201.608
804.428,4201.614
804.450,4201.632
804.495,4201.682
804.508,4201.698
804.707,4201.965
804.788,4202.077
804.843,4202.159
804.926,4202.326
805.148,4202.940
805.265,4203.282
805.304,4203.352
805.506,4203.613
805.544,4203.659
805.813,4203.966
806.118,4204.659
806.556,4205.529
806.807,4206.140
807.200,4207.377
807.350,4207.828
807.303,4208.094
807.249,4208.274
807.170,4208.525
807.115,4208.690
807.079,4208.754
807.047,4208.798
806.985,4208.908
806.963,4208.949
806.878,4209.172
806.873,4209.198
806.903,4209.908
806.998,4209.915
807.637,4210.558
807.747,4210.672
807.943,4210.962
808.015,4211.273
808.080,4211.594
808.135,4212.052
808.134,4212.124
808.988,4212.672
809.045,4212.696
809.046,4212.775
809.047,4212.836
809.046,4212.895
808.936,4213.173
807.222,4213.235
807.067,4213.197
807.035,4213.140
807.031,4213.139
807.012,4213.133
806.965,4213.138
806.741,4213.262
806.567,4213.368
806.548,4213.405
806.527,4213.453
806.556,4213.456
807.763,4213.475
807.800,4213.474
808.045,4213.522
808.097,4213.539
808.150,4213.558
808.320,4213.660
808.775,4213.943
808.814,4213.973
808.872,4214.020
808.887,4214.034
809.487,4214.651
809.579,4214.795
809.650,4214.914
809.690,4215.081
810.126,4215.545
811.419,4216.861
811.897,4217.484
811.925,4217.521
811.940,4217.617
812.273,4218.846
812.285,4218.881
812.328,4218.950
812.359,4218.985
813.138,4219.473
813.403,4219.578
813.748,4219.681
813.843,4219.701
813.923,4219.628
814.881,4219.264
815.217,4219.287
815.902,4219.134
815.918,4219.129
815.983,4219.117
815.989,4219.116
815.997,4219.116
816.025,4219.117
816.153,4219.129
816.212,4219.137
816.492,4219.198
816.654,4219.238
816.766,4219.268
816.848,4219.302
818.494,4220.024
818.776,4220.184
819.109,4220.381
819.268,4220.519
819.277,4220.541
819.295,4220.563
819.370,4220.621
819.725,4220.813
819.795,4220.767
819.799,4220.885
819.807,4220.943
819.924,4221.458
819.933,4221.493
819.946,4221.535
820.053,4221.600
820.104,4221.617
820.242,4221.661
821.038,4222.296
821.146,4222.435
821.169,4222.475
821.230,4222.640
821.241,4222.702
821.241,4222.737
821.240,4222.767
821.214,4222.835
821.166,4222.910
821.138,4222.950
821.110,4222.985
821.082,4223.012
820.979,4223.061
820.910,4223.091
820.866,4223.102
820.811,4223.172
820.789,4223.215
820.773,4223.264
820.708,4223.464
820.652,4224.040
820.674,4224.169
820.761,4224.347
820.934,4224.550
821.109,4224.649
821.128,4224.658
821.215,4224.688
821.245,4224.684
821.313,4224.690
821.381,4224.699
821.682,4224.747
821.716,4224.753
821.785,4224.768
821.799,4224.773
821.811,4224.781
821.839,4224.802
821.968,4224.908
822.313,4224.822
822.707,4224.613
822.729,4224.453
822.754,4224.413
822.815,4224.354
822.949,4224.255
823.355,4224.001
823.476,4223.960
823.677,4223.958
824.478,4224.009
825.277,4224.406
825.401,4224.500
825.385,4224.527
825.398,4224.589
825.405,4224.617
825.427,4224.652
825.527,4224.800
825.613,4224.912
825.926,4225.268
826.277,4225.739
826.608,4226.202
826.650,4226.735
827.402,4227.542
827.418,4227.551
827.496,4227.629
827.581,4227.908
827.585,4228.040
827.582,4228.069
826.907,4229.105
825.827,4230.879
825.599,4231.359
825.581,4231.403
825.535,4231.525
825.498,4231.818
825.490,4231.978
825.528,4232.170
825.674,4232.390
825.791,4232.552
826.094,4232.886
826.337,4233.144
826.352,4233.159
826.379,4233.185
826.397,4233.203
826.422,4233.225
826.622,4233.362
826.693,4233.403
826.717,4233.411
826.762,4233.425
826.793,4233.433
826.891,4233.443
826.956,4233.446
826.989,4233.442
827.047,4233.435
827.077,4233.402
827.105,4233.318
827.103,4233.232
827.101,4233.109
827.055,4232.693
826.918,4232.673
826.908,4232.656
826.901,4232.633
826.866,4232.495
826.869,4232.458
826.871,4232.449
826.884,4232.401
826.899,4232.379
826.920,4232.354
826.960,4232.322
826.988,4232.305
827.032,4232.373
827.022,4232.381
827.008,4232.362
827.003,4232.364
827.018,4232.383
827.003,4232.399
826.986,4232.378
826.950,4232.409
826.955,4232.412
826.984,4232.385
827.013,4232.420
826.987,4232.444
826.991,4232.447
827.021,4232.419
827.007,4232.400
827.087,4232.441
827.099,4232.441
827.106,4232.431
827.099,4232.421
827.041,4232.345
827.057,4232.296
827.079,4232.239
827.090,4232.216
827.127,4232.166
827.229,4232.067
827.288,4232.031
827.352,4231.997
827.507,4231.941
827.535,4231.939
827.627,4231.937
827.669,4231.936
827.713,4231.935
827.773,4231.936
827.832,4231.939
827.896,4231.946
827.977,4231.954
828.040,4231.979
828.120,4232.021
828.198,4232.075
828.669,4232.249
829.891,4232.521
829.980,4232.512
830.009,4232.506
830.082,4232.452
830.239,4232.199
830.385,4231.681
830.417,4231.495
830.438,4231.328
830.420,4231.252
830.374,4231.199
830.355,4231.186
830.342,4231.182
830.319,4231.182
830.279,4231.163
830.218,4231.095
830.179,4231.038
830.088,4230.769
830.080,4230.685
830.074,4230.567
830.077,4230.319
830.077,4230.291
830.080,4230.248
830.085,4230.173
830.121,4229.926
830.353,4229.325
830.444,4229.237
830.475,4229.223
830.619,4229.201
830.700,4229.196
830.820,4229.233
830.921,4229.262
831.078,4229.307
831.114,4229.315
831.203,4229.315
832.280,4227.603
832.265,4226.900
832.212,4226.676
832.138,4225.897
832.320,4225.035
832.535,4224.634
832.793,4224.176
832.961,4223.906
833.086,4223.771
833.650,4223.112
833.662,4223.090
833.711,4222.764
834.282,4221.698
834.756,4221.594
834.776,4221.583
834.815,4221.553
834.841,4221.529
834.883,4221.452
834.893,4221.432
834.914,4221.352
835.307,4220.621
835.311,4220.613
835.362,4220.543
835.718,4220.138
836.820,4219.259
837.415,4218.974
838.016,4218.756
838.779,4218.481
838.849,4218.592
838.870,4218.617
838.886,4218.635
838.920,4218.667
838.962,4218.692
839.456,4218.584
839.482,4218.576
839.626,4218.190
839.638,4218.151
839.758,4217.715
839.773,4217.639
839.778,4217.610
839.778,4217.580
839.778,4217.530
839.766,4217.478
839.754,4217.445
839.744,4217.436
839.736,4217.421
839.724,4217.397
839.719,4217.379
839.714,4217.327
839.736,4217.138
839.745,4217.082
839.791,4216.956
840.447,4216.182
840.477,4216.157
840.485,4216.151
840.501,4216.141
840.525,4216.127
841.744,4215.666
842.085,4215.692
842.581,4215.737
842.894,4215.778
842.919,4215.781
843.048,4215.814
843.187,4215.815
843.203,4215.817
843.273,4215.825
843.320,4215.831
843.425,4215.848
843.961,4215.965
844.950,4216.198
845.229,4216.275
845.638,4216.389
845.753,4216.425
845.973,4216.495
846.577,4216.695
846.892,4216.802
847.060,4216.859
847.394,4216.981
848.142,4217.292
848.208,4217.323
848.642,4217.525
848.972,4217.684
849.060,4217.758
849.271,4217.849
849.774,4218.094
849.944,4218.178
850.704,4218.620
850.780,4218.665
852.650,4219.919
853.309,4220.348
853.764,4220.809
853.998,4221.123
854.022,4221.153
854.389,4221.452
855.099,4221.606
855.340,4221.603
855.363,4221.586
855.381,4221.574
855.402,4221.576
855.460,4221.593
855.530,4221.619
855.556,4221.634
855.719,4221.746
856.442,4222.351
856.895,4222.732
856.938,4222.769
857.057,4222.884
857.294,4223.144
857.458,4223.252
857.666,4223.407
857.701,4223.473
857.594,4224.025
857.349,4224.522
857.172,4224.831
857.049,4225.495
857.076,4225.662
857.085,4225.761
857.086,4225.863
857.086,4225.953
856.669,4227.016
856.611,4227.109
856.599,4227.127
856.484,4227.275
856.071,4227.729
855.802,4227.988
855.654,4228.180
855.221,4228.837
855.190,4228.945
855.191,4228.959
855.192,4228.973
855.195,4228.984
855.237,4229.034
856.462,4229.476
856.807,4230.031
857.014,4230.477
857.217,4230.602
857.555,4230.825
857.579,4230.844
857.591,4230.857
857.613,4230.884
857.620,4230.894
857.624,4230.908
857.604,4230.924
857.595,4230.936
857.549,4231.016
857.530,4231.099
857.520,4231.288
857.522,4231.301
857.589,4231.247
857.593,4231.231
857.545,4231.104
857.562,4231.032
857.742,4231.137
857.766,4231.152
857.812,4231.197
857.895,4231.448
857.904,4231.481
857.912,4231.522
857.927,4231.639
857.937,4231.833
857.932,4231.902
857.926,4231.926
857.816,4232.118
857.729,4232.224
857.617,4232.284
857.501,4232.988
858.278,4233.919
858.573,4234.177
858.609,4234.208
859.600,4234.974
859.843,4235.054
859.866,4235.058
860.610,4235.117
860.777,4235.128
860.860,4235.095
861.035,4235.097
861.819,4234.772
862.267,4234.448
862.283,4234.425
862.298,4234.409
862.336,4234.379
862.482,4234.278
862.535,4234.257
862.568,4234.259
862.835,4234.366
863.029,4234.232
863.554,4234.637
863.982,4234.701
864.032,4234.701
864.393,4234.617
864.411,4234.611
864.561,4234.478
864.580,4234.398
864.574,4234.366
864.512,4234.245
864.501,4234.228
864.482,4234.198
864.484,4234.116
864.579,4233.354
864.604,4233.219
864.613,4233.169
864.636,4233.115
864.650,4233.088
864.707,4233.016
864.731,4232.994
864.814,4232.956
864.840,4232.948
865.662,4232.819
865.724,4232.815
865.884,4232.811
866.306,4232.824
866.484,4232.836
867.044,4232.879
867.066,4232.882
867.133,4232.894
867.223,4232.912
867.423,4232.971
867.493,4232.994
869.255,4233.715
869.715,4233.908
869.868,4233.996
869.938,4234.044
869.990,4234.086
870.016,4234.136
871.181,4234.983
871.218,4235.016
871.317,4235.133
871.334,4235.153
871.371,4235.201
871.458,4235.320
871.527,4235.419
871.572,4235.491
871.650,4235.622
871.695,4235.714
871.705,4235.750
871.710,4235.774
871.708,4235.786
871.703,4235.809
871.587,4236.358
871.482,4236.556
871.441,4236.636
871.426,4236.672
871.389,4236.787
871.374,4236.847
871.372,4236.877
871.381,4236.937
871.433,4236.976
871.528,4236.976
871.560,4236.968
871.598,4236.953
871.633,4236.935
871.686,4236.885
871.916,4236.539
871.937,4236.508
871.942,4236.500
871.993,4236.457
872.031,4236.427
872.116,4236.425
872.359,4236.421
872.390,4236.428
872.539,4236.460
872.591,4236.478
872.646,4236.499
872.944,4236.696
873.089,4236.588
873.125,4236.569
873.441,4236.574
